trial_id,pt_test_acc,pt_gaussian_accuracy,pt_deepfool_accuracy,tf_test_acc,tf_gaussian_accuracy,tf_deepfool_accuracy,average_res,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.learning_rate,config.dropout,config.batch_size,config.adam_epsilon,config.epochs
95502de2,0.9630092815919356,0.9629093195480756,0.6960108073744438,0.9634000062942505,0.9634770134172047,0.6884699033024392,0.0021941618335201696,0.011007070541381836,True,,,2,4e6ee6aafe93484fa7fa547001a60172,2021-01-09_21-23-31,1610227411,140.49951338768005,243189,thetagpu09,140.221.68.19,140.49951338768005,0,2,"1_adam_epsilon=0.52953,batch_size=912,dropout=0.4749,epochs=79,learning_rate=0.037053",0.03705279493378479,0.4748994835768224,912,0.5295323414447551,79
95551a82,0.979385199646155,0.9793083344120266,0.7009908153973342,0.9797999858856201,0.9797794076192874,0.6924546313673154,0.002550108194430911,0.011362791061401367,True,,,2,9241d93f674642f3a1f6cf8b5b35eaf3,2021-01-09_21-23-31,1610227411,140.04738879203796,243191,thetagpu09,140.221.68.19,140.04738879203796,0,2,"2_adam_epsilon=0.17041,batch_size=417,dropout=0.16736,epochs=71,learning_rate=0.024024",0.02402386430340808,0.16736321618126568,417,0.1704101924084689,71
9556dd68,0.9722000062465668,0.9721076923076923,0.7001999999999999,0.9721999764442444,0.9722307692307692,0.6918230769230769,0.0027512919853894813,0.010517120361328125,True,,,2,bf9cb5ff329548779d40a457cfef69a2,2021-01-09_21-23-05,1610227385,114.1161298751831,243193,thetagpu09,140.221.68.19,114.1161298751831,0,2,"3_adam_epsilon=0.52255,batch_size=625,dropout=0.26999,epochs=63,learning_rate=0.050761",0.05076055047241379,0.2699871594609698,625,0.5225492319853688,63
9558824e,0.9794704209674489,0.9795260417989845,0.6996596280042813,0.98089998960495,0.981068623368418,0.6939030721292606,0.0009281352226954143,0.008725643157958984,True,,,2,5b50ee358a1d4c24abb66b0b86abc31f,2021-01-09_21-23-52,1610227432,161.36382412910461,243197,thetagpu09,140.221.68.19,161.36382412910461,0,2,"4_adam_epsilon=0.087719,batch_size=974,dropout=0.20714,epochs=93,learning_rate=0.040511",0.040510747952125635,0.20713586616030827,974,0.08771924688071084,93
955a295a,0.9667403141657511,0.9667176573426575,0.6982282763532762,0.9688000082969666,0.9674728049728051,0.6916707135457134,0.0012475736820666272,0.014526128768920898,True,,,2,c7617c0fbb464482ac71142cd4e9411c,2021-01-09_21-23-45,1610227425,154.26661038398743,243204,thetagpu09,140.221.68.19,154.26661038398743,0,2,"5_adam_epsilon=0.4243,batch_size=704,dropout=0.45051,epochs=84,learning_rate=0.029601",0.029600509869556632,0.45051229798855,704,0.42429971208135314,84
955bcb70,0.9807767023642858,0.9806737469015485,0.702398757512046,0.9800999760627747,0.9801882409047136,0.6964199703023953,0.002380339835998946,0.011824607849121094,True,,,2,dadbff0b36bb4523b0e214d6c9ec45cc,2021-01-09_21-23-19,1610227399,128.58918857574463,243195,thetagpu09,140.221.68.19,128.58918857574463,0,2,"6_adam_epsilon=0.066192,batch_size=851,dropout=0.30227,epochs=71,learning_rate=0.036376",0.03637624336707051,0.30227244156506855,851,0.06619226383044755,71
955d75ce,0.9750197649002075,0.9750170372263394,0.7032431577282076,0.9753000140190125,0.9750868594307132,0.6959824090638045,0.0023035591137413602,0.01207423210144043,True,,,2,96cb4c913e754cd2b49e9e46ade616ed,2021-01-09_21-23-03,1610227383,112.44502830505371,243199,thetagpu09,140.221.68.19,112.44502830505371,0,2,"7_adam_epsilon=0.084511,batch_size=516,dropout=0.41452,epochs=62,learning_rate=0.011646",0.011645780293345355,0.414516474635039,516,0.08451136753329395,62
955f2356,0.9329044082585503,0.9330749602888351,0.6679366725322607,0.9419999718666077,0.9408798892094928,0.662897293811616,0.003953704602690178,0.009691953659057617,True,,,2,566e2abf646d476195adba09b782262f,2021-01-09_21-23-17,1610227397,125.81386399269104,243201,thetagpu09,140.221.68.19,125.81386399269104,0,2,"8_adam_epsilon=0.56412,batch_size=621,dropout=0.12506,epochs=69,learning_rate=0.0093547",0.00935468826351228,0.1250557808915181,621,0.5641240515646375,69
9560d782,0.9695591900659644,0.969525305463862,0.7007538444061389,0.9714000225067139,0.9712530686678352,0.6952244909193233,0.0006535859473641992,0.009947061538696289,True,,,2,34f97df23c934a94851472c6c5da696e,2021-01-09_21-25-36,1610227536,148.08599662780762,243288,thetagpu09,140.221.68.19,148.08599662780762,0,2,"9_adam_epsilon=0.60613,batch_size=443,dropout=0.50757,epochs=81,learning_rate=0.038316",0.03831647228611167,0.5075710780353663,443,0.6061306712804114,81
dbe59210,0.9401827156543732,0.9403510663627778,0.6752019710508889,0.9434000253677368,0.9434742435922766,0.6665809162053566,0.0007601893008899463,0.010532140731811523,True,,,2,4b656d3e2d9a4501971155046741cd77,2021-01-09_21-24-50,1610227490,100.04404902458191,243320,thetagpu09,140.221.68.19,100.04404902458191,0,2,"10_adam_epsilon=0.37989,batch_size=846,dropout=0.20146,epochs=62,learning_rate=0.010682",0.010681858002817917,0.20146059392035784,846,0.3798941741482257,62
