trial_id,pt_test_acc,pt_gaussian_accuracy,pt_deepfool_accuracy,tf_test_acc,tf_gaussian_accuracy,tf_deepfool_accuracy,average_res,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.learning_rate,config.dropout,config.batch_size,config.adam_epsilon,config.epochs
afc31726,0.010703798438258031,0.010681939070685886,0.007716352984895167,0.3407000005245209,0.023763170262530876,0.014560153306956383,0.06802090243130787,0.027999401092529297,True,,,2,94015c575e4d412e839f9f2d7096c3e0,2021-01-14_08-43-30,1610613810,378.0998480319977,168880,thetagpu21,140.221.68.31,378.0998480319977,0,2,"8_adam_epsilon=0.93912,batch_size=621,dropout=0.12506,epochs=35,learning_rate=0.046855",0.046854684513512275,0.1250557808915181,621,0.9391240478146375,35
afc4c77e,0.08460992769054744,0.08485502262835083,0.047132484950248896,0.2502000033855438,0.010252681021605061,0.00772813569151754,0.0807963758946356,0.010341882705688477,True,,,2,7dd75ad8315d4cbcb07e5a35c842dc5b,2021-01-14_08-49-28,1610614168,481.6093227863312,168772,thetagpu21,140.221.68.31,481.6093227863312,0,2,"9_adam_epsilon=0.98113,batch_size=443,dropout=0.50757,epochs=47,learning_rate=0.075816",0.07581646853611168,0.5075710780353663,443,0.9811306675304114,47
47c7e7b8,0.010078223266949257,0.010078223112437334,0.007977194875533214,0.3246000111103058,0.021506682989606524,0.013366328591051127,0.0646011106576472,0.009958028793334961,True,,,2,679ffce1f2564eab9c5bb8c1d4cee03a,2021-01-14_08-47-05,1610614025,313.6101484298706,168825,thetagpu21,140.221.68.31,313.6101484298706,0,2,"10_adam_epsilon=0.75489,batch_size=846,dropout=0.20146,epochs=28,learning_rate=0.048182",0.048181854252817916,0.20146059392035784,846,0.7548941703982257,28
569bcdae,0.009594405493275686,0.009594405594405579,0.009594405594405579,0.33399999141693115,0.02012336381567151,0.012543661466738394,0.06590837223023799,0.009790420532226562,True,,,2,6b5db323587841ab9ac8514057a36f6c,2021-01-14_08-53-19,1610614399,639.985671043396,168895,thetagpu21,140.221.68.31,639.985671043396,0,2,"11_adam_epsilon=0.78299,batch_size=975,dropout=0.35678,epochs=46,learning_rate=0.039902",0.039901595164387,0.35677915760100104,975,0.7829939502984924,46
730472ca,0.15965225733816624,0.15964836586829367,0.09055351725259503,0.2856000065803528,0.019538640990124555,0.011696112628349985,0.12111481677631371,0.024180889129638672,True,,,2,f7e1a0fc82d14bf0bad2ac356674e23f,2021-01-14_08-50-20,1610614220,428.040461063385,168900,thetagpu21,140.221.68.31,428.040461063385,0,2,"12_adam_epsilon=0.67169,batch_size=638,dropout=0.32729,epochs=45,learning_rate=0.099706",0.0997062230092457,0.3272908103091756,638,0.6716859422133987,45
864e9248,0.07706916373636988,0.07706177077373831,0.04151832713460205,0.30640000104904175,0.02859047955098545,0.016195821439825755,0.09113926061409386,0.011952400207519531,True,,,2,45749b772322482e88dc2a3e93810d11,2021-01-14_08-53-39,1610614419,604.1368482112885,168953,thetagpu21,140.221.68.31,604.1368482112885,0,2,"13_adam_epsilon=0.86147,batch_size=578,dropout=0.37955,epochs=63,learning_rate=0.058625",0.05862548006488315,0.3795481812706992,578,0.861465927651534,63
94320476,0.15219234142984664,0.15217801575307308,0.08308454122867645,0.3237000107765198,0.04246477345879406,0.02455717640270083,0.12969614317493514,0.009634017944335938,True,,,2,18f45bc43c264bdebd75d5e96e52a07b,2021-01-14_08-54-20,1610614460,579.4642369747162,168858,thetagpu21,140.221.68.31,579.4642369747162,0,2,"14_adam_epsilon=0.79604,batch_size=767,dropout=0.007634,epochs=64,learning_rate=0.078908",0.07890793129358487,0.007634045031811783,767,0.7960372713119958,64
bb954992,0.014519231095910072,0.014511834319526615,0.01054733727810651,0.20499999821186066,0.017965976331360954,0.011383136094674557,0.04565458555523989,0.012417793273925781,True,,,2,917c5017f63a4bd1b130c44655d9dff2,2021-01-14_08-48-34,1610614114,197.71729063987732,168804,thetagpu21,140.221.68.31,197.71729063987732,0,2,"15_adam_epsilon=0.65697,batch_size=416,dropout=0.28666,epochs=11,learning_rate=0.092387",0.09238709272048938,0.2866637119049439,416,0.656974512505835,11
d093f80c,0.06890686820535098,0.06890089199204898,0.03827960119350849,0.25130000710487366,0.013913385017787036,0.00790892006318575,0.07486827892945914,0.009591817855834961,True,,,2,a50d51c16ed14f95baf361aa1b62faa4,2021-01-14_08-52-42,1610614362,398.1579396724701,168781,thetagpu21,140.221.68.31,398.1579396724701,0,2,"16_adam_epsilon=0.67556,batch_size=604,dropout=0.55102,epochs=49,learning_rate=0.065107",0.06510693606735958,0.5510175349571599,604,0.6755584600170172,49
ecf9288c,0.19976467341184617,0.1996995667676731,0.10910685383276744,0.2370000034570694,0.026453640490185348,0.013780530101128102,0.13096754467677826,0.012730121612548828,True,,,2,9936ade7a3f8417a87866cd611000f83,2021-01-14_08-55-07,1610614507,477.3633065223694,168762,thetagpu21,140.221.68.31,477.3633065223694,0,2,"17_adam_epsilon=0.72824,batch_size=516,dropout=0.51651,epochs=58,learning_rate=0.09253",0.09252974382531293,0.5165074498287066,516,0.7282430443456167,58
142ac9ec,0.009829122403805906,0.009829122357288196,0.007722201187726213,0.24789999425411224,0.016169934917118347,0.009696147325710185,0.05019108707429352,0.05895638465881348,True,,,2,cca73a3d73d4460d99ce541e2eecf448,2021-01-14_08-53-42,1610614422,303.47831630706787,168834,thetagpu21,140.221.68.31,303.47831630706787,0,2,"18_adam_epsilon=0.42695,batch_size=951,dropout=0.51566,epochs=26,learning_rate=0.069311",0.06931056311063241,0.5156566616359468,951,0.4269453136246735,26
495c5068,0.20451773352482738,0.20439046734333058,0.1139360736653296,0.3005000054836273,0.019420911512847625,0.011748777452906778,0.1424189948304782,0.011473417282104492,True,,,2,06bb2d0e325b46269128eed39b930b34,2021-01-14_08-56-32,1610614592,418.34010219573975,168815,thetagpu21,140.221.68.31,418.34010219573975,0,2,"19_adam_epsilon=0.47159,batch_size=604,dropout=0.15537,epochs=53,learning_rate=0.064672",0.06467239932738092,0.15536629122415985,604,0.4715894339569595,53
