trial_id,framework,test_acc1,tf_gaussian_accuracy1,tf_deepfool_accuracy1,test_acc2,tf_gaussian_accuracy2,tf_deepfool_accuracy2,average_res,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.learning_rate,config.dropout,config.batch_size,config.adam_epsilon,config.epochs
184c641e,tf,0.21310000121593475,0.016331962384593956,0.008789602210654834,0.21850000321865082,0.016024034445087067,0.009050403787245887,0.0017842918799334112,0.01152658462524414,True,,,2,19d708189df4455a94a37bbabaa12e10,2021-01-12_06-00-35,1610431235,161.6774296760559,15560,thetagpu07,140.221.68.17,161.6774296760559,0,2,"1_adam_epsilon=0.52953,batch_size=540,dropout=0.4749,epochs=79,learning_rate=0.074553",0.0745527911837848,0.4748994835768224,540,0.5295323414447551,79
1853972a,tf,0.009999999776482582,0.0099651220727454,0.0099651220727454,0.009999999776482582,0.0099651220727454,0.0099651220727454,0.0,0.009065866470336914,True,,,2,ba07af3268524ba6b1850a5ea07b10ef,2021-01-12_06-18-57,1610432337,1263.8312902450562,15553,thetagpu07,140.221.68.17,1263.8312902450562,0,2,"2_adam_epsilon=0.17041,batch_size=45,dropout=0.16736,epochs=71,learning_rate=0.061524",0.061523860553408076,0.16736321618126568,45,0.1704101924084689,71
18558260,tf,0.18860000371932983,0.011986297455405009,0.007728598632488803,0.19359999895095825,0.014198215971671355,0.008436243390476796,0.0026398528352942485,0.010410070419311523,True,,,2,8a272f01fb154a9886be1edf62bd27e9,2021-01-12_06-01-51,1610431311,237.87938833236694,15564,thetagpu07,140.221.68.17,237.87938833236694,0,2,"3_adam_epsilon=0.52255,batch_size=253,dropout=0.26999,epochs=63,learning_rate=0.088261",0.08826054672241379,0.2699871594609698,253,0.5225492319853688,63
18572764,tf,0.009999999776482582,0.009957749530550345,0.009957749530550345,0.009999999776482582,0.010206281703783637,0.010206281703783637,0.00016568811548886044,0.009546518325805664,True,,,2,b45f8493bdbb4321b5e4cf7529d14e82,2021-01-12_06-03-00,1610431380,306.3192210197449,15487,thetagpu07,140.221.68.17,306.3192210197449,0,2,"4_adam_epsilon=0.087719,batch_size=602,dropout=0.20714,epochs=93,learning_rate=0.078011",0.07801074420212564,0.20713586616030827,602,0.08771924688071084,93
1858be30,tf,0.16750000417232513,0.014110287303058393,0.008742413824030626,0.15449999272823334,0.010217046847439393,0.006734132560016727,0.006300511054574902,0.010766267776489258,True,,,2,39ad6637146d44b9998ecfe5493dc009,2021-01-12_06-02-08,1610431328,254.65764689445496,15515,thetagpu07,140.221.68.17,254.65764689445496,0,2,"5_adam_epsilon=0.4243,batch_size=332,dropout=0.45051,epochs=84,learning_rate=0.067101",0.06710050611955663,0.45051229798855,332,0.42429971208135314,84
185c5de2,tf,0.00989999994635582,0.010011172179379746,0.010011172179379746,0.009999999776482582,0.00996927650670567,0.00996927650670567,5.402828259537182e-06,0.009366750717163086,True,,,2,56084aae65534d17a78947033c244c64,2021-01-12_06-03-06,1610431386,312.3939280509949,15511,thetagpu07,140.221.68.17,312.3939280509949,0,2,"6_adam_epsilon=0.066192,batch_size=479,dropout=0.30227,epochs=71,learning_rate=0.073876",0.0738762396170705,0.30227244156506855,479,0.06619226383044755,71
185e0afc,tf,0.009999999776482582,0.009920634920634903,0.009920634920634903,0.009999999776482582,0.009821428571428554,0.009729853479853463,9.66625966625969e-05,0.010994911193847656,True,,,2,e4aa425364e24c7a8bfd45fce940d7e1,2021-01-12_06-08-42,1610431722,648.5811920166016,15589,thetagpu07,140.221.68.17,648.5811920166016,0,2,"7_adam_epsilon=0.084511,batch_size=144,dropout=0.41452,epochs=62,learning_rate=0.049146",0.04914577654334535,0.414516474635039,144,0.08451136753329395,62
185fc086,tf,0.2696000039577484,0.010502987559996095,0.007996338072741258,0.2759999930858612,0.010608475176503394,0.008039851714550524,0.002182996795476455,0.009214401245117188,True,,,2,eadebfc5813f43f79a371fbfac973906,2021-01-12_06-03-17,1610431397,323.9565098285675,15543,thetagpu07,140.221.68.17,323.9565098285675,0,2,"8_adam_epsilon=0.56412,batch_size=249,dropout=0.12506,epochs=69,learning_rate=0.046855",0.046854684513512275,0.1250557808915181,249,0.5641240515646375,69
18616d1e,tf,0.009999999776482582,0.010588352811906891,0.009712393290457415,0.009999999776482582,0.010043951653181496,0.010043951653181496,7.09475986671055e-05,0.059255361557006836,True,,,2,284ff70d890d4661b8c3a1acf74f880a,2021-01-12_06-16-01,1610432161,920.7756741046906,15528,thetagpu07,140.221.68.17,920.7756741046906,0,2,"9_adam_epsilon=0.60613,batch_size=71,dropout=0.50757,epochs=81,learning_rate=0.075816",0.07581646853611168,0.5075710780353663,71,0.6061306712804114,81
7cfcc3b8,tf,0.2732999920845032,0.011920248161304851,0.008200843368702481,0.2782999873161316,0.013978316675069562,0.009113295436905795,0.002656838604532155,0.00994873046875,True,,,2,10a5170c15ff4bcd9eef1d2fa071ee89,2021-01-12_06-04-46,1610431486,170.18868470191956,15621,thetagpu07,140.221.68.17,170.18868470191956,0,2,"10_adam_epsilon=0.37989,batch_size=474,dropout=0.20146,epochs=62,learning_rate=0.048182",0.048181854252817916,0.20146059392035784,474,0.3798941741482257,62
