trial_id,framework,test_acc1,tf_gaussian_accuracy1,tf_deepfool_accuracy1,test_acc2,tf_gaussian_accuracy2,tf_deepfool_accuracy2,average_res,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.learning_rate,config.dropout,config.batch_size,config.adam_epsilon,config.epochs
1658791c,tf,0.18790000677108765,0.010708529907094498,0.00741710442667381,0.19599999487400055,0.010303392779469324,0.007164067989426825,0.002480604846013576,0.012867450714111328,True,,,2,bb07850eba6d4149be66a52df617767a,2021-01-12_04-56-03,1610427363,160.5687758922577,15559,thetagpu07,140.221.68.17,160.5687758922577,0,2,"1_adam_epsilon=0.52953,batch_size=912,dropout=0.8124,epochs=79,learning_rate=0.074553",0.0745527911837848,0.8123994835768225,912,0.5295323414447551,79
16649f80,tf,0.14890000224113464,0.009995915248241513,0.008065787355069872,0.14569999277591705,0.015043898678311443,0.009237390978697196,0.0010065258628265544,0.010909557342529297,True,,,2,141f84d320ce4eea86acf45df8fc5b2e,2021-01-12_04-57-20,1610427440,236.48723936080933,15503,thetagpu07,140.221.68.17,236.48723936080933,0,2,"2_adam_epsilon=0.17041,batch_size=417,dropout=0.50486,epochs=71,learning_rate=0.061524",0.061523860553408076,0.5048632161812657,417,0.1704101924084689,71
16697550,tf,0.22190000116825104,0.013399999999999988,0.007623076923076927,0.21639999747276306,0.012523076923076921,0.007923076923076915,0.0020256422574703448,0.009583711624145508,True,,,2,9e9384ed36234a81852ce01e08d23b4f,2021-01-12_04-55-28,1610427328,124.8322103023529,15495,thetagpu07,140.221.68.17,124.8322103023529,0,2,"3_adam_epsilon=0.52255,batch_size=625,dropout=0.60749,epochs=63,learning_rate=0.088261",0.08826054672241379,0.6074871594609699,625,0.5225492319853688,63
166b22c4,tf,0.06440000236034393,0.010569204922387675,0.008630912603428792,0.1137000024318695,0.01010252581094469,0.00905622572025983,0.016419544692304545,0.008955001831054688,True,,,2,a315a6397ad64b6485d2de80353c0b02,2021-01-12_04-57-06,1610427426,222.94547057151794,15633,thetagpu07,140.221.68.17,222.94547057151794,0,2,"4_adam_epsilon=0.087719,batch_size=974,dropout=0.54464,epochs=93,learning_rate=0.078011",0.07801074420212564,0.5446358661603083,974,0.08771924688071084,93
166cd39e,tf,0.15639999508857727,0.009469696969696972,0.008384324009324014,0.11429999768733978,0.010574494949494962,0.010574494949494962,0.012935009493756179,0.010370492935180664,True,,,2,32edf3da971e4470a5e12a6fdb9ec96d,2021-01-12_04-57-08,1610427428,224.87626481056213,15599,thetagpu07,140.221.68.17,224.87626481056213,0,2,"5_adam_epsilon=0.4243,batch_size=704,dropout=0.78801,epochs=84,learning_rate=0.067101",0.06710050611955663,0.78801229798855,704,0.42429971208135314,84
166e7f50,tf,0.009999999776482582,0.010052305826953692,0.010052305826953692,0.009999999776482582,0.00992235346185131,0.00992235346185131,8.663491006825376e-05,0.010886669158935547,True,,,2,286fcefab10b48af9eec102a477d501c,2021-01-12_04-56-56,1610427416,212.72724103927612,15500,thetagpu07,140.221.68.17,212.72724103927612,0,2,"6_adam_epsilon=0.066192,batch_size=851,dropout=0.63977,epochs=71,learning_rate=0.073876",0.0738762396170705,0.6397724415650685,851,0.06619226383044755,71
16720e36,tf,0.009999999776482582,0.009689922480620172,0.009689922480620172,0.04280000180006027,0.010641573266158,0.008683052827571092,0.010914927718688811,0.009705543518066406,True,,,2,a770757265f943909cb17e03d50d4d25,2021-01-12_04-58-12,1610427492,288.96344542503357,15475,thetagpu07,140.221.68.17,288.96344542503357,0,2,"7_adam_epsilon=0.084511,batch_size=516,dropout=0.75202,epochs=62,learning_rate=0.049146",0.04914577654334535,0.7520164746350391,516,0.08451136753329395,62
1673b2e0,tf,0.27300000190734863,0.02335410427641885,0.013088859196595762,0.2721000015735626,0.020481306606626296,0.011199504885566274,0.0018873841048693552,0.011667251586914062,True,,,2,3a669b63a2544d26a2498384115d7c49,2021-01-12_04-55-27,1610427327,123.71398210525513,15469,thetagpu07,140.221.68.17,123.71398210525513,0,2,"8_adam_epsilon=0.56412,batch_size=621,dropout=0.46256,epochs=69,learning_rate=0.046855",0.046854684513512275,0.4625557808915181,621,0.5641240515646375,69
16756b6c,tf,0.17759999632835388,0.013184251920947274,0.0072620209714173226,0.16979999840259552,0.010033593430618016,0.0074804249354076474,0.0035774174840324385,0.009294271469116211,True,,,2,9f5e4c4e1ae4494fa86677ceb0a9e488,2021-01-12_04-58-52,1610427532,200.51084971427917,15614,thetagpu07,140.221.68.17,200.51084971427917,0,2,"9_adam_epsilon=0.60613,batch_size=443,dropout=0.84507,epochs=81,learning_rate=0.075816",0.07581646853611168,0.8450710780353663,443,0.6061306712804114,81
63566c24,tf,0.23360000550746918,0.019576609772207293,0.010284246948052217,0.241799995303154,0.015652942050943152,0.008281350255107059,0.0007578084604918378,0.00926065444946289,True,,,2,1151a6a52a56418ba29aad6dd168f543,2021-01-12_04-57-16,1610427436,103.82631397247314,15527,thetagpu07,140.221.68.17,103.82631397247314,0,2,"10_adam_epsilon=0.37989,batch_size=846,dropout=0.53896,epochs=62,learning_rate=0.048182",0.048181854252817916,0.5389605939203579,846,0.3798941741482257,62
