trial_id,framework,test_acc1,tf_gaussian_accuracy1,tf_deepfool_accuracy1,test_acc2,tf_gaussian_accuracy2,tf_deepfool_accuracy2,average_res,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.learning_rate,config.dropout,config.batch_size,config.adam_epsilon,config.epochs
fdd7cafa,tf,0.1362999975681305,0.010108604845446961,0.010108604845446961,0.13040000200271606,0.010108604845446961,0.010108604845446961,0.001966665188471474,0.010408639907836914,True,,,2,128734fee4e14a1fbce878ce05771335,2021-01-12_07-20-04,1610436004,250.21910309791565,15373,thetagpu07,140.221.68.17,250.21910309791565,0,2,"1_adam_epsilon=0.90453,batch_size=540,dropout=0.8124,epochs=45,learning_rate=0.037053",0.03705279493378479,0.8123994835768225,540,0.9045323376947552,45
fdf988e8,tf,0.12800000607967377,0.009696830324633022,0.005879422022919774,0.17520000040531158,0.010164424514200302,0.008876624123260903,0.016888263538515413,0.06472373008728027,True,,,2,acd1b78e39ee49c79a14ea0945fc98ff,2021-01-12_07-25-12,1610436312,559.184873342514,15398,thetagpu07,140.221.68.17,559.184873342514,0,2,"2_adam_epsilon=0.54541,batch_size=45,dropout=0.50486,epochs=37,learning_rate=0.024024",0.02402386430340808,0.5048632161812657,45,0.545410188658469,37
fdfc73f0,tf,0.2540000081062317,0.010148890011590245,0.010148890011590245,0.2612999975681305,0.010148890011590242,0.009292938183098346,0.0021480125444689746,0.010940790176391602,True,,,2,a3cd89e8ca24411989dcd2bdd5d34001,2021-01-12_07-21-02,1610436062,308.3901722431183,15380,thetagpu07,140.221.68.17,308.3901722431183,0,2,"3_adam_epsilon=0.89755,batch_size=253,dropout=0.60749,epochs=29,learning_rate=0.050761",0.05076055047241379,0.6074871594609699,253,0.8975492282353689,29
fdfe3ae6,tf,0.2443999946117401,0.015540654700084902,0.007962302522315601,0.2295999974012375,0.010206281703783637,0.007873535196142697,0.006741045844325597,0.010350465774536133,True,,,2,7819d9e47d7c45d39669b27774dcdec0,2021-01-12_07-18-12,1610435892,138.70440530776978,15372,thetagpu07,140.221.68.17,138.70440530776978,0,2,"4_adam_epsilon=0.46272,batch_size=602,dropout=0.54464,epochs=59,learning_rate=0.040511",0.040510747952125635,0.5446358661603083,602,0.4627192431307109,59
fe000a4c,tf,0.23399999737739563,0.009716284492809956,0.009215522138180525,0.23759999871253967,0.010425573260785075,0.009175162187210376,0.0014229767173830066,0.008915185928344727,True,,,2,542bf4fb511e4bdaba08a3ad0a14f672,2021-01-12_07-20-16,1610436016,262.3497076034546,15374,thetagpu07,140.221.68.17,262.3497076034546,0,2,"5_adam_epsilon=0.7993,batch_size=332,dropout=0.78801,epochs=50,learning_rate=0.029601",0.029600509869556632,0.78801229798855,332,0.7992997083313532,50
fe01a6c2,tf,0.2320999950170517,0.012915774949774356,0.0077053261216696945,0.24660000205039978,0.012486458102324495,0.007773076577132644,0.004712813547120387,0.01116490364074707,True,,,2,1517b32cd7814e2fb7078da72ff933b9,2021-01-12_07-17-32,1610435852,98.61322951316833,15397,thetagpu07,140.221.68.17,98.61322951316833,0,2,"6_adam_epsilon=0.44119,batch_size=479,dropout=0.63977,epochs=37,learning_rate=0.036376",0.03637624336707051,0.6397724415650685,479,0.44119226008044765,37
fe03a42c,tf,0.2345000058412552,0.010044642857142842,0.0075969169719169605,0.25920000672340393,0.011523199023199013,0.007615995115995097,0.00873254506409435,0.010684490203857422,True,,,2,c9461ad8a6024dc98723aa677b52331a,2021-01-12_07-19-05,1610435945,191.31753396987915,15394,thetagpu07,140.221.68.17,191.31753396987915,0,2,"7_adam_epsilon=0.45951,batch_size=144,dropout=0.75202,epochs=28,learning_rate=0.011646",0.011645780293345355,0.7520164746350391,144,0.45951136378329405,28
fe057f72,tf,0.337799996137619,0.025098517898988076,0.015318308882810798,0.3434999883174896,0.028149558835718104,0.016117942690084923,0.00318355564129158,0.010518074035644531,True,,,2,7a7ca615ec3444ea85a82a18c73e85dc,2021-01-12_07-18-03,1610435883,130.13722562789917,15381,thetagpu07,140.221.68.17,130.13722562789917,0,2,"8_adam_epsilon=0.93912,batch_size=249,dropout=0.46256,epochs=35,learning_rate=0.0093547",0.00935468826351228,0.4625557808915181,249,0.9391240478146375,35
fe0734e8,tf,0.1526000052690506,0.010007325275530244,0.007158663931214116,0.13660000264644623,0.010007325275530244,0.006812890435905108,0.005448592039304458,0.011231660842895508,True,,,2,d826b00fb9f9498fbe34f6ede602ddf5,2021-01-12_07-23-15,1610436195,338.47400879859924,15402,thetagpu07,140.221.68.17,338.47400879859924,0,2,"9_adam_epsilon=0.98113,batch_size=71,dropout=0.84507,epochs=47,learning_rate=0.038316",0.03831647228611167,0.8450710780353663,71,0.9811306675304114,47
3cb0bf3e,tf,0.2551000118255615,0.017659234912949837,0.010893298592803276,0.26570001244544983,0.02226960344736899,0.013480236512707622,0.005932435691403948,0.009768486022949219,True,,,2,b1955f92ecaf405e8664dac5f66407a5,2021-01-12_07-19-24,1610435964,75.70008373260498,15403,thetagpu07,140.221.68.17,75.70008373260498,0,2,"10_adam_epsilon=0.75489,batch_size=474,dropout=0.53896,epochs=28,learning_rate=0.010682",0.010681858002817917,0.5389605939203579,474,0.7548941703982257,28
