trial_id,framework,test_acc1,tf_gaussian_accuracy1,tf_deepfool_accuracy1,test_acc2,tf_gaussian_accuracy2,tf_deepfool_accuracy2,average_res,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.learning_rate,config.dropout,config.batch_size,config.adam_epsilon,config.epochs
d8ac7486,tf,0.29829999804496765,0.0117594327522557,0.00785667681600694,0.2969000041484833,0.010731533219571503,0.007302087864288815,0.0009941607936288926,0.010640144348144531,True,,,2,bac4ee5ef29f49b6a12dbfa7861fc21f,2021-01-12_08-06-25,1610438785,89.67964386940002,87924,thetagpu07,140.221.68.17,89.67964386940002,0,2,"1_adam_epsilon=0.52953,batch_size=912,dropout=0.4749,epochs=45,learning_rate=0.037053",0.03705279493378479,0.4748994835768224,912,0.5295323414447551,45
d8b5c4aa,tf,0.26409998536109924,0.01595672869265242,0.009963197393937404,0.28040000796318054,0.022025016811827943,0.013009171372700601,0.008471428233340003,0.01064157485961914,True,,,2,b90317f9539448288f8d7f0fddeb4d5b,2021-01-12_08-06-50,1610438810,113.57698392868042,108586,thetagpu07,140.221.68.17,113.57698392868042,0,2,"2_adam_epsilon=0.17041,batch_size=417,dropout=0.16736,epochs=37,learning_rate=0.024024",0.02402386430340808,0.16736321618126568,417,0.1704101924084689,37
d8b80f8a,tf,0.30970001220703125,0.022938461538461546,0.014099999999999994,0.30709999799728394,0.0209923076923077,0.012700000000000003,0.0019820560186337155,0.011052608489990234,True,,,2,72487bf2940646f49204babf157f04f0,2021-01-12_08-06-08,1610438768,71.56766748428345,108590,thetagpu07,140.221.68.17,71.56766748428345,0,2,"3_adam_epsilon=0.52255,batch_size=625,dropout=0.26999,epochs=29,learning_rate=0.050761",0.05076055047241379,0.2699871594609698,625,0.5225492319853688,29
d8bb316a,tf,0.21289999783039093,0.01010252581094469,0.008315006743375092,0.19470000267028809,0.010289197455521875,0.008061895457251646,0.006088811600549693,0.010978937149047852,True,,,2,b7a752a6db0b4b77a5d01413c30a2a0d,2021-01-12_08-07-58,1610438878,182.15877223014832,108592,thetagpu07,140.221.68.17,182.15877223014832,0,2,"4_adam_epsilon=0.087719,batch_size=974,dropout=0.20714,epochs=59,learning_rate=0.040511",0.040510747952125635,0.20713586616030827,974,0.08771924688071084,59
d8c0201c,tf,0.2655999958515167,0.01095328282828283,0.007771626521626529,0.27469998598098755,0.010669191919191919,0.007945642320642328,0.002996638339798574,0.01044607162475586,True,,,2,0bfee71c9598429e984f4111dcd9ff76,2021-01-12_08-06-47,1610438807,111.28088307380676,108582,thetagpu07,140.221.68.17,111.28088307380676,0,2,"5_adam_epsilon=0.4243,batch_size=704,dropout=0.45051,epochs=50,learning_rate=0.029601",0.029600509869556632,0.45051229798855,704,0.42429971208135314,50
d8c1b24c,tf,0.18719999492168427,0.010149770100780506,0.008231770326075286,0.19900000095367432,0.010149770100780506,0.008171509396249138,0.003913248367387975,0.01565265655517578,True,,,2,54b4c90b71e34d9abd23c999433f1bec,2021-01-12_08-06-58,1610438818,121.860111951828,108584,thetagpu07,140.221.68.17,121.860111951828,0,2,"6_adam_epsilon=0.066192,batch_size=851,dropout=0.30227,epochs=37,learning_rate=0.036376",0.03637624336707051,0.30227244156506855,851,0.06619226383044755,37
d8c39152,tf,0.26600000262260437,0.010164530928650545,0.008364973896535354,0.2554999887943268,0.01275266815133927,0.008396766577829706,0.002626694641431504,0.009564638137817383,True,,,2,3f954aea6bb6429fa6448e69bcdfb509,2021-01-12_08-06-48,1610438808,111.83924627304077,108594,thetagpu07,140.221.68.17,111.83924627304077,0,2,"7_adam_epsilon=0.084511,batch_size=516,dropout=0.41452,epochs=28,learning_rate=0.011646",0.011645780293345355,0.414516474635039,516,0.08451136753329395,28
d8c54de4,tf,0.35749998688697815,0.02296166050961447,0.013966193593751142,0.350600004196167,0.022444322396368427,0.013880350077600722,0.002501054773402539,0.011354684829711914,True,,,2,bcd56bdc088f4fb699c89b94039a0de9,2021-01-12_08-06-17,1610438777,80.37525868415833,108588,thetagpu07,140.221.68.17,80.37525868415833,0,2,"8_adam_epsilon=0.56412,batch_size=621,dropout=0.12506,epochs=35,learning_rate=0.0093547",0.00935468826351228,0.1250557808915181,621,0.5641240515646375,35
d8c6f216,tf,0.24770000576972961,0.015894862685789754,0.009353057616856071,0.263700008392334,0.010252681021605061,0.0074696949638507,0.0028248194351380984,0.009637594223022461,True,,,2,1f8da7c895974010bdb31767037165f9,2021-01-12_08-08-25,1610438905,132.03621745109558,108688,thetagpu07,140.221.68.17,132.03621745109558,0,2,"9_adam_epsilon=0.60613,batch_size=443,dropout=0.50757,epochs=47,learning_rate=0.038316",0.03831647228611167,0.5075710780353663,443,0.6061306712804114,47
06b09b14,tf,0.3269999921321869,0.02041507328465451,0.012731006545771398,0.3122999966144562,0.02024837630944687,0.012659711598947595,0.004979329146587386,0.010726690292358398,True,,,2,973d86aeeaa94a6e81899013b79d732b,2021-01-12_08-07-24,1610438844,62.24600267410278,108689,thetagpu07,140.221.68.17,62.24600267410278,0,2,"10_adam_epsilon=0.37989,batch_size=846,dropout=0.20146,epochs=28,learning_rate=0.010682",0.010681858002817917,0.20146059392035784,846,0.3798941741482257,28
