trial_id,framework,test_acc1,tf_gaussian_accuracy1,tf_deepfool_accuracy1,test_acc2,tf_gaussian_accuracy2,tf_deepfool_accuracy2,average_res,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.learning_rate,config.dropout,config.batch_size,config.adam_epsilon,config.epochs
bd43599e,tf,0.2867000102996826,0.021273463378726546,0.012171261752601454,0.26420000195503235,0.011022908510946783,0.007570181015157082,0.012450547983291468,0.011764764785766602,True,,,2,f343313417da47f69a1c2da27cff7ab9,2021-01-12_06-54-03,1610434443,88.37914109230042,15453,thetagpu07,140.221.68.17,88.37914109230042,0,2,"1_adam_epsilon=0.90453,batch_size=912,dropout=0.4749,epochs=45,learning_rate=0.074553",0.0745527911837848,0.4748994835768224,912,0.9045323376947552,45
bd48b5ce,tf,0.2915000021457672,0.018602721734592778,0.011186198680701859,0.30219998955726624,0.017999743519083553,0.011069402894084951,0.0033267378031242856,0.008425235748291016,True,,,2,3d21fc452dec4e4f9462380e3e51d93a,2021-01-12_06-54-21,1610434461,106.37251567840576,15446,thetagpu07,140.221.68.17,106.37251567840576,0,2,"2_adam_epsilon=0.54541,batch_size=417,dropout=0.16736,epochs=37,learning_rate=0.061524",0.061523860553408076,0.16736321618126568,417,0.545410188658469,37
bd4a7d82,tf,0.30090001225471497,0.020746153846153845,0.012730769230769233,0.3003000020980835,0.0148,0.009546153846153857,0.003243593129133568,0.010527610778808594,True,,,2,7de4adfe84ca45c097ab87e82ecacedf,2021-01-12_06-53-49,1610434429,75.12993907928467,15450,thetagpu07,140.221.68.17,75.12993907928467,0,2,"3_adam_epsilon=0.89755,batch_size=625,dropout=0.26999,epochs=29,learning_rate=0.088261",0.08826054672241379,0.2699871594609698,625,0.8975492282353689,29
bd4c2b82,tf,0.29820001125335693,0.017184560819057747,0.010718045183374521,0.2874000072479248,0.023903304088109013,0.014188701836782709,0.00020353469432422833,0.01054072380065918,True,,,2,a612d38bc3f94e8f87b0251a5cb5fb54,2021-01-12_06-54-18,1610434458,103.71076941490173,15419,thetagpu07,140.221.68.17,103.71076941490173,0,2,"4_adam_epsilon=0.46272,batch_size=974,dropout=0.20714,epochs=59,learning_rate=0.078011",0.07801074420212564,0.20713586616030827,974,0.4627192431307109,59
bd4de670,tf,0.25290000438690186,0.013996535871535879,0.008414270914270923,0.25220000743865967,0.010574494949494946,0.008126942501942494,0.0014697887608705051,0.009662389755249023,True,,,2,a8dfebce59ad4053adc766ca54ea3baa,2021-01-12_06-54-20,1610434460,105.70565795898438,15479,thetagpu07,140.221.68.17,105.70565795898438,0,2,"5_adam_epsilon=0.7993,batch_size=704,dropout=0.45051,epochs=50,learning_rate=0.067101",0.06710050611955663,0.45051229798855,704,0.7992997083313532,50
bd4fca80,tf,0.27880001068115234,0.017250209840534398,0.010627213015455522,0.2849000096321106,0.02061682955742969,0.012331906545011243,0.0037237707324697666,0.010267019271850586,True,,,2,b7dd93744515415b94c9d95ed3506e23,2021-01-12_06-53-51,1610434431,76.51609420776367,15405,thetagpu07,140.221.68.17,76.51609420776367,0,2,"6_adam_epsilon=0.44119,batch_size=851,dropout=0.30227,epochs=37,learning_rate=0.073876",0.0738762396170705,0.30227244156506855,851,0.44119226008044765,37
bd51a04e,tf,0.26100000739097595,0.010373236951310056,0.007268050332834392,0.27309998869895935,0.01722828666350264,0.010775437187397319,0.007487472624912964,0.01016855239868164,True,,,2,6110945fb45a4c449eaa1671baee08f2,2021-01-12_06-54-04,1610434444,89.98892450332642,15412,thetagpu07,140.221.68.17,89.98892450332642,0,2,"7_adam_epsilon=0.45951,batch_size=516,dropout=0.41452,epochs=28,learning_rate=0.049146",0.04914577654334535,0.414516474635039,516,0.45951136378329405,28
bd5391b0,tf,0.33550000190734863,0.0245136748493526,0.014539660159864756,0.32030001282691956,0.023456114608608206,0.01381887063632588,0.005659446281570779,0.010339021682739258,True,,,2,c8a9e6eeaffa46b2af4c9f3721629a98,2021-01-12_06-53-56,1610434436,81.62977266311646,15414,thetagpu07,140.221.68.17,81.62977266311646,0,2,"8_adam_epsilon=0.93912,batch_size=621,dropout=0.12506,epochs=35,learning_rate=0.046855",0.046854684513512275,0.1250557808915181,621,0.9391240478146375,35
bd55c4bc,tf,0.2551000118255615,0.010547116196793991,0.007547123151955609,0.25279998779296875,0.013010759278349073,0.00813126755918234,0.0002492544853963524,0.010177850723266602,True,,,2,406a2a4176284b6ab04e96de87e89d7d,2021-01-12_06-56-09,1610434569,134.222754240036,15444,thetagpu07,140.221.68.17,134.222754240036,0,2,"9_adam_epsilon=0.98113,batch_size=443,dropout=0.50757,epochs=47,learning_rate=0.075816",0.07581646853611168,0.5075710780353663,443,0.9811306675304114,47
ecce2216,tf,0.33660000562667847,0.018106143305419774,0.011466061683732903,0.3057999908924103,0.021380470189410045,0.013544860745792734,0.008482296262739372,0.010714292526245117,True,,,2,24adb3443f3e4c55acfe5db2e5175aec,2021-01-12_06-54-58,1610434498,62.69678711891174,15386,thetagpu07,140.221.68.17,62.69678711891174,0,2,"10_adam_epsilon=0.75489,batch_size=846,dropout=0.20146,epochs=28,learning_rate=0.048182",0.048181854252817916,0.20146059392035784,846,0.7548941703982257,28
