trial_id,framework,test_acc1,tf_gaussian_accuracy1,tf_deepfool_accuracy1,test_acc2,tf_gaussian_accuracy2,tf_deepfool_accuracy2,average_res,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.learning_rate,config.dropout,config.batch_size,config.adam_epsilon,config.epochs
4315c0c8,tf,0.25369998812675476,0.010582010582010599,0.007565387828545726,0.25929999351501465,0.010289612921191887,0.007608229976651039,0.0017834832918488391,0.01024317741394043,True,,,2,a8d482ca6c304710bdee55aeb37b0218,2021-01-12_09-00-04,1610442004,123.45990443229675,150056,thetagpu07,140.221.68.17,123.45990443229675,0,2,"1_adam_epsilon=0.52953,batch_size=540,dropout=0.4749,epochs=45,learning_rate=0.037053",0.03705279493378479,0.4748994835768224,540,0.5295323414447551,45
431cb572,tf,0.009999999776482582,0.009965122072745396,0.009965122072745396,0.010999999940395355,0.010961634280019936,0.010961634280019936,0.000997674859487284,0.08650469779968262,True,,,2,f31253267930400a8ce954569dccba1d,2021-01-12_09-14-41,1610442881,1000.4543602466583,150068,thetagpu07,140.221.68.17,1000.4543602466583,0,2,"2_adam_epsilon=0.17041,batch_size=45,dropout=0.16736,epochs=37,learning_rate=0.024024",0.02402386430340808,0.16736321618126568,45,0.1704101924084689,37
431e7592,tf,0.2587999999523163,0.018414766012020013,0.011325573739761388,0.27059999108314514,0.022407226640636258,0.01243887691256112,0.005635251644081615,0.01017451286315918,True,,,2,7ce37ae16b824e918c9937f5d2580098,2021-01-12_09-00-06,1610442006,125.58977055549622,150108,thetagpu07,140.221.68.17,125.58977055549622,0,2,"3_adam_epsilon=0.52255,batch_size=253,dropout=0.26999,epochs=29,learning_rate=0.050761",0.05076055047241379,0.2699871594609698,253,0.5225492319853688,29
43201bcc,tf,0.15760000050067902,0.015095919366424326,0.007833216120701994,0.16660000383853912,0.010145660115177747,0.007514952780521089,0.0012438269154775375,0.008936643600463867,True,,,2,4bbc311f5d824a6e9a00bd75ede6040e,2021-01-12_09-00-49,1610442049,168.74457836151123,150128,thetagpu07,140.221.68.17,168.74457836151123,0,2,"4_adam_epsilon=0.087719,batch_size=602,dropout=0.20714,epochs=59,learning_rate=0.040511",0.040510747952125635,0.20713586616030827,602,0.08771924688071084,59
4321c60c,tf,0.24130000174045563,0.011397201710066068,0.007748363179766209,0.24719999730587006,0.01828156297647164,0.010388950342312181,0.005141647998121987,0.01094675064086914,True,,,2,99bf5732275b4c6b99bef9d4a17bfd4b,2021-01-12_09-00-39,1610442039,158.93402361869812,150069,thetagpu07,140.221.68.17,158.93402361869812,0,2,"5_adam_epsilon=0.4243,batch_size=332,dropout=0.45051,epochs=50,learning_rate=0.029601",0.029600509869556632,0.45051229798855,332,0.42429971208135314,50
43236228,tf,0.1736000031232834,0.012077242438113287,0.007984102585951672,0.10530000180006027,0.009817334138837277,0.0065087594911633255,0.02401175090576249,0.013371467590332031,True,,,2,536596821c06441ba35a245703fb63c5,2021-01-12_08-59-58,1610441998,117.42036938667297,150099,thetagpu07,140.221.68.17,117.42036938667297,0,2,"6_adam_epsilon=0.066192,batch_size=479,dropout=0.30227,epochs=37,learning_rate=0.036376",0.03637624336707051,0.30227244156506855,479,0.06619226383044755,37
43250722,tf,0.1867000013589859,0.010334630647130628,0.007478632478632462,0.19740000367164612,0.010119047619047602,0.00827991452991452,0.0037619004452864174,0.025335073471069336,True,,,2,5ef716d8b3034c86b1d002a5875548f4,2021-01-12_09-03-30,1610442210,329.8977949619293,150063,thetagpu07,140.221.68.17,329.8977949619293,0,2,"7_adam_epsilon=0.084511,batch_size=144,dropout=0.41452,epochs=28,learning_rate=0.011646",0.011645780293345355,0.414516474635039,144,0.08451136753329395,28
4326a8f2,tf,0.3377000093460083,0.02798379258120663,0.016099482357196146,0.33959999680519104,0.02894768567704212,0.016901753354882948,0.0012220505175683516,0.010250568389892578,True,,,2,a87d1070b7c2471888f27344a0fab5f1,2021-01-12_09-00-13,1610442013,132.76800918579102,150067,thetagpu07,140.221.68.17,132.76800918579102,0,2,"8_adam_epsilon=0.56412,batch_size=249,dropout=0.12506,epochs=35,learning_rate=0.0093547",0.00935468826351228,0.1250557808915181,249,0.5641240515646375,35
43285d8c,tf,0.15950000286102295,0.011787034262311449,0.007522494486833701,0.1785999983549118,0.01382325595690893,0.007845216415788774,0.0071529797058138,0.027009248733520508,True,,,2,ab24fde774a1416da765168df125b99d,2021-01-12_09-06-16,1610442376,374.25243949890137,150048,thetagpu07,140.221.68.17,374.25243949890137,0,2,"9_adam_epsilon=0.60613,batch_size=71,dropout=0.50757,epochs=47,learning_rate=0.038316",0.03831647228611167,0.5075710780353663,71,0.6061306712804114,47
8bee2e34,tf,0.3400999903678894,0.018987021050862543,0.01203442494031377,0.33899998664855957,0.02303676877149635,0.013992107690511653,0.001635808917167289,0.009379386901855469,True,,,2,abc1392ba764456b93769be0a2c7b5ec,2021-01-12_09-01-24,1610442084,76.38269257545471,150109,thetagpu07,140.221.68.17,76.38269257545471,0,2,"10_adam_epsilon=0.37989,batch_size=474,dropout=0.20146,epochs=28,learning_rate=0.010682",0.010681858002817917,0.20146059392035784,474,0.3798941741482257,28
