trial_id,framework,test_acc1,tf_gaussian_accuracy1,tf_deepfool_accuracy1,test_acc2,tf_gaussian_accuracy2,tf_deepfool_accuracy2,average_res,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.learning_rate,config.dropout,config.batch_size,config.adam_epsilon,config.epochs
4a4b1c74,tf,0.2460000067949295,0.011433343371142424,0.007642397474933348,0.2542000114917755,0.010114905031172971,0.007272392679091259,0.002170520520344832,0.012002706527709961,True,,,2,95a6e34852b34b10ba9d2d7479c51cef,2021-01-12_08-02-31,1610438551,94.3076958656311,87944,thetagpu07,140.221.68.17,94.3076958656311,0,2,"1_adam_epsilon=0.52953,batch_size=912,dropout=0.4749,epochs=45,learning_rate=0.074553",0.0745527911837848,0.4748994835768224,912,0.5295323414447551,45
4a501d78,tf,0.18970000743865967,0.013228142330972545,0.00812710749211427,0.19589999318122864,0.011575486648484498,0.007691420683276597,0.0013705477504144248,0.010195732116699219,True,,,2,b4d72223369842da8f88862a522a008b,2021-01-12_08-03-07,1610438587,130.3540334701538,87921,thetagpu07,140.221.68.17,130.3540334701538,0,2,"2_adam_epsilon=0.17041,batch_size=417,dropout=0.16736,epochs=37,learning_rate=0.061524",0.061523860553408076,0.16736321618126568,417,0.1704101924084689,37
4a51bd22,tf,0.24490000307559967,0.0163923076923077,0.010130769230769242,0.27149999141693115,0.011599999999999985,0.007876923076923073,0.0065179448317258665,0.009531021118164062,True,,,2,87ab3a24a1c2479cab6c9fb426a66c74,2021-01-12_08-02-24,1610438544,87.21867251396179,87898,thetagpu07,140.221.68.17,87.21867251396179,0,2,"3_adam_epsilon=0.52255,batch_size=625,dropout=0.26999,epochs=29,learning_rate=0.088261",0.08826054672241379,0.2699871594609698,625,0.5225492319853688,29
4a5364e2,tf,0.09830000251531601,0.010025703249522537,0.007800113328465893,0.10459999740123749,0.012609282993108605,0.008932238193018482,0.003338566498020043,0.010280132293701172,True,,,2,d3fe85e93bde4e7399dbc27d63e93d73,2021-01-12_08-03-59,1610438639,182.7643642425537,87925,thetagpu07,140.221.68.17,182.7643642425537,0,2,"4_adam_epsilon=0.087719,batch_size=974,dropout=0.20714,epochs=59,learning_rate=0.078011",0.07801074420212564,0.20713586616030827,974,0.08771924688071084,59
4a550108,tf,0.20270000398159027,0.010574494949494962,0.009316724941724952,0.21279999613761902,0.01474197099197098,0.00950126262626263,0.004817335294347469,0.011707305908203125,True,,,2,aef2c7f9349b4f37b4daa855b3f07bf1,2021-01-12_08-03-03,1610438583,127.09922099113464,87932,thetagpu07,140.221.68.17,127.09922099113464,0,2,"5_adam_epsilon=0.4243,batch_size=704,dropout=0.45051,epochs=50,learning_rate=0.067101",0.06710050611955663,0.45051229798855,704,0.42429971208135314,50
4a569b94,tf,0.009999999776482582,0.010052305826953711,0.010052305826953711,0.010300000198185444,0.009922353461851321,0.009922353461851321,1.3365230499360475e-05,0.010233163833618164,True,,,2,5e9371d710ba428797deab7a630c32dc,2021-01-12_08-03-52,1610438632,175.1122806072235,87935,thetagpu07,140.221.68.17,175.1122806072235,0,2,"6_adam_epsilon=0.066192,batch_size=851,dropout=0.30227,epochs=37,learning_rate=0.073876",0.0738762396170705,0.30227244156506855,851,0.06619226383044755,37
4a583c74,tf,0.1673000007867813,0.010006328112640423,0.00821148674138707,0.1290999948978424,0.010200126562252826,0.007647737091258678,0.01285665236315163,0.011323928833007812,True,,,2,c3f9fcff83424948bd0f4d0d47fe860b,2021-01-12_08-03-16,1610438596,139.5052466392517,87943,thetagpu07,140.221.68.17,139.5052466392517,0,2,"7_adam_epsilon=0.084511,batch_size=516,dropout=0.41452,epochs=28,learning_rate=0.049146",0.04914577654334535,0.414516474635039,516,0.08451136753329395,28
4a59cbc0,tf,0.31839999556541443,0.021701104261845943,0.01327557453676379,0.32679998874664307,0.02309907844594546,0.013921677924235461,0.0034813569175999454,0.012136220932006836,True,,,2,9d6bff91e82f4e3badef381f8ce6a55d,2021-01-12_08-02-21,1610438541,84.65718817710876,87926,thetagpu07,140.221.68.17,84.65718817710876,0,2,"8_adam_epsilon=0.56412,batch_size=621,dropout=0.12506,epochs=35,learning_rate=0.046855",0.046854684513512275,0.1250557808915181,621,0.5641240515646375,35
4a5b655c,tf,0.22529999911785126,0.010312929366053672,0.0073727982677961905,0.22949999570846558,0.015607977130477476,0.009466123577528266,0.0038627898882567374,0.01022791862487793,True,,,2,2856727ac82540928afb8ed4e41dacbf,2021-01-12_08-04-50,1610438690,144.92643308639526,87941,thetagpu07,140.221.68.17,144.92643308639526,0,2,"9_adam_epsilon=0.60613,batch_size=443,dropout=0.50757,epochs=47,learning_rate=0.075816",0.07581646853611168,0.5075710780353663,443,0.6061306712804114,47
7f90c0d2,tf,0.30320000648498535,0.02653008345417447,0.01615224687608034,0.29499998688697815,0.021452769597965493,0.013382203453636388,0.005349125625553369,0.014478683471679688,True,,,2,1453c82a7df5447e87101ed3fecfdafb,2021-01-12_08-03-33,1610438613,64.96763324737549,87940,thetagpu07,140.221.68.17,64.96763324737549,0,2,"10_adam_epsilon=0.37989,batch_size=846,dropout=0.20146,epochs=28,learning_rate=0.048182",0.048181854252817916,0.20146059392035784,846,0.3798941741482257,28
