trial_id,framework,test_acc1,tf_gaussian_accuracy1,tf_deepfool_accuracy1,test_acc2,tf_gaussian_accuracy2,tf_deepfool_accuracy2,average_res,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.learning_rate,config.dropout,config.batch_size,config.adam_epsilon,config.epochs
0e1957d8,tf,0.2578999996185303,0.020703468071889122,0.011727502516976202,0.26579999923706055,0.017248784354047503,0.009720347878242613,0.0008127204206516969,0.011397838592529297,True,,,2,9c02d6f984a240758c4770b578d95ab2,2021-01-12_06-21-35,1610432495,151.19679760932922,15439,thetagpu07,140.221.68.17,151.19679760932922,0,2,"1_adam_epsilon=0.52953,batch_size=540,dropout=0.4749,epochs=79,learning_rate=0.037053",0.03705279493378479,0.4748994835768224,540,0.5295323414447551,79
0e20fb5a,tf,0.009999999776482582,0.0099651220727454,0.0099651220727454,0.010599999688565731,0.01056302939711012,0.01056302939711012,0.0005986048536041969,0.01045536994934082,True,,,2,54f31208f70d4e519e68900d74f13db4,2021-01-12_06-40-00,1610433600,1256.3816738128662,15531,thetagpu07,140.221.68.17,1256.3816738128662,0,2,"2_adam_epsilon=0.17041,batch_size=45,dropout=0.16736,epochs=71,learning_rate=0.024024",0.02402386430340808,0.16736321618126568,45,0.1704101924084689,71
0e22cb88,tf,0.23569999635219574,0.010346518470088268,0.007667789876027875,0.24500000476837158,0.01054414692858629,0.008122369621225459,0.003317405539957158,0.009562969207763672,True,,,2,4df7e829d8624f48bdabbf30b754fafa,2021-01-12_06-24-58,1610432698,353.9947900772095,15532,thetagpu07,140.221.68.17,353.9947900772095,0,2,"3_adam_epsilon=0.52255,batch_size=253,dropout=0.26999,epochs=63,learning_rate=0.050761",0.05076055047241379,0.2699871594609698,253,0.5225492319853688,63
0e247e7e,tf,0.13439999520778656,0.010250890042569098,0.008077990082242754,0.15000000596046448,0.009957749530550338,0.007876394705039202,0.0050350916211518715,0.01027679443359375,True,,,2,f80ac19ea5e34915aca82113fa7141dc,2021-01-12_06-23-23,1610432603,259.28827571868896,15491,thetagpu07,140.221.68.17,259.28827571868896,0,2,"4_adam_epsilon=0.087719,batch_size=602,dropout=0.20714,epochs=93,learning_rate=0.040511",0.040510747952125635,0.20713586616030827,602,0.08771924688071084,93
0e264858,tf,0.2515999972820282,0.02633262578851386,0.013200693593231484,0.25519999861717224,0.018481867918323427,0.011174474573230885,0.0020923251850156616,0.01512598991394043,True,,,2,cdab728b72364552a81a84cfd4dd90cd,2021-01-12_06-22-44,1610432564,219.52314925193787,15619,thetagpu07,140.221.68.17,219.52314925193787,0,2,"5_adam_epsilon=0.4243,batch_size=332,dropout=0.45051,epochs=84,learning_rate=0.029601",0.029600509869556632,0.45051229798855,332,0.42429971208135314,84
0e27f6a8,tf,0.13529999554157257,0.010992670715307148,0.008023540233501466,0.12630000710487366,0.010686783144283887,0.00806714741996579,0.0030874229404192835,0.010040283203125,True,,,2,4b3104ec264b4eb38fdc8019ad14ae80,2021-01-12_06-23-39,1610432619,274.56297993659973,15580,thetagpu07,140.221.68.17,274.56297993659973,0,2,"6_adam_epsilon=0.066192,batch_size=479,dropout=0.30227,epochs=71,learning_rate=0.036376",0.03637624336707051,0.30227244156506855,479,0.06619226383044755,71
0e2aea66,tf,0.1459999978542328,0.010218253968253955,0.007547313797313782,0.15860000252723694,0.009920634920634906,0.007989926739926732,0.004248332855999348,0.01120615005493164,True,,,2,ad238b8826674c18927470fcf3665407,2021-01-12_06-27-07,1610432827,483.0262246131897,15407,thetagpu07,140.221.68.17,483.0262246131897,0,2,"7_adam_epsilon=0.084511,batch_size=144,dropout=0.41452,epochs=62,learning_rate=0.011646",0.011645780293345355,0.414516474635039,144,0.08451136753329395,62
0e2c9708,tf,0.35249999165534973,0.047657233059819004,0.027189998266989163,0.34630000591278076,0.04354321601603412,0.024298318979482654,0.004401894024620101,0.009732246398925781,True,,,2,4f0fe690749a4c1ba8031fee6209bda5,2021-01-12_06-22-31,1610432551,207.02065539360046,15478,thetagpu07,140.221.68.17,207.02065539360046,0,2,"8_adam_epsilon=0.56412,batch_size=249,dropout=0.12506,epochs=69,learning_rate=0.0093547",0.00935468826351228,0.1250557808915181,249,0.5641240515646375,69
0e2e4ab2,tf,0.11680000275373459,0.010304050160208375,0.0070998824370115815,0.009999999776482582,0.010007325275530242,0.010007325275530242,0.03472976167447049,0.010536909103393555,True,,,2,3d5c015e8be047d6a2398da6d5f82a00,2021-01-12_06-35-14,1610433314,814.0787286758423,15516,thetagpu07,140.221.68.17,814.0787286758423,0,2,"9_adam_epsilon=0.60613,batch_size=71,dropout=0.50757,epochs=81,learning_rate=0.038316",0.03831647228611167,0.5075710780353663,71,0.6061306712804114,81
6c0c86e4,tf,0.34389999508857727,0.027322567361092395,0.015963902177440977,0.3402000069618225,0.028952793674863017,0.016807078447144484,0.00040886184776020573,0.011690139770507812,True,,,2,5ff3236fd2a740f6a27988cb01ea5671,2021-01-12_06-24-43,1610432683,127.1370964050293,15605,thetagpu07,140.221.68.17,127.1370964050293,0,2,"10_adam_epsilon=0.37989,batch_size=474,dropout=0.20146,epochs=62,learning_rate=0.010682",0.010681858002817917,0.20146059392035784,474,0.3798941741482257,62
