trial_id,framework,test_acc1,tf_gaussian_accuracy1,tf_deepfool_accuracy1,test_acc2,tf_gaussian_accuracy2,tf_deepfool_accuracy2,average_res,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.learning_rate,config.dropout,config.batch_size,config.adam_epsilon,config.epochs
5c5a59b4,tf,0.31049999594688416,0.023069425701004648,0.012992416939785362,0.2944999933242798,0.018707559497033184,0.01081175160122529,0.007514178055045312,0.011539459228515625,True,,,2,e848ab9343604b92b77103318ad6a4f9,2021-01-12_04-43-43,1610426623,147.3215684890747,15474,thetagpu07,140.221.68.17,147.3215684890747,0,2,"1_adam_epsilon=0.90453,batch_size=540,dropout=0.4749,epochs=79,learning_rate=0.037053",0.03705279493378479,0.4748994835768224,540,0.9045323376947552,79
5c636806,tf,0.13930000364780426,0.011122609328887359,0.005848760108849787,0.14249999821186066,0.010064773293472853,0.007021578322026742,0.0011049922472729512,0.00830698013305664,True,,,2,6d87e4e533624eefb88c6c6570fb4302,2021-01-12_04-53-17,1610427197,721.4749858379364,15480,thetagpu07,140.221.68.17,721.4749858379364,0,2,"2_adam_epsilon=0.54541,batch_size=45,dropout=0.16736,epochs=71,learning_rate=0.024024",0.02402386430340808,0.16736321618126568,45,0.545410188658469,71
5c67315c,tf,0.2944999933242798,0.014707489307031637,0.009551375398057324,0.2897000014781952,0.01706937227532193,0.010679480702363997,0.00043666785782921214,0.009278535842895508,True,,,2,23edc24a29264173ac83d3d8afe0e81e,2021-01-12_04-44-54,1610426694,218.44151043891907,15557,thetagpu07,140.221.68.17,218.44151043891907,0,2,"3_adam_epsilon=0.89755,batch_size=253,dropout=0.26999,epochs=63,learning_rate=0.050761",0.05076055047241379,0.2699871594609698,253,0.8975492282353689,63
5c68f8e8,tf,0.30630001425743103,0.02654976395162562,0.01507300244512521,0.2912999987602234,0.01790583620863761,0.010854205569604362,0.009287580038572163,0.010283708572387695,True,,,2,ca6b7ea8079c4a0a8589bcedfa5c6159,2021-01-12_04-44-01,1610426641,164.81113576889038,15572,thetagpu07,140.221.68.17,164.81113576889038,0,2,"4_adam_epsilon=0.46272,batch_size=602,dropout=0.20714,epochs=93,learning_rate=0.040511",0.040510747952125635,0.20713586616030827,602,0.4627192431307109,93
5c6ae086,tf,0.28619998693466187,0.027048641214984008,0.014200723489491458,0.28949999809265137,0.020425872223384857,0.011338904003109218,0.0020615257733306303,0.010334253311157227,True,,,2,65b2b31aa64944b8a7ac7ba858b989c9,2021-01-12_04-44-38,1610426678,202.54723024368286,15477,thetagpu07,140.221.68.17,202.54723024368286,0,2,"5_adam_epsilon=0.7993,batch_size=332,dropout=0.45051,epochs=84,learning_rate=0.029601",0.029600509869556632,0.45051229798855,332,0.7992997083313532,84
5c6cbc94,tf,0.2930999994277954,0.02469078954316056,0.013978734259080219,0.29159998893737793,0.02819320223137701,0.015416278389735001,0.0011466487761512545,0.009974002838134766,True,,,2,c0d1e7f16b074e6d9b2ec51fb30af1ca,2021-01-12_04-43-44,1610426624,148.15726590156555,15628,thetagpu07,140.221.68.17,148.15726590156555,0,2,"6_adam_epsilon=0.44119,batch_size=479,dropout=0.30227,epochs=71,learning_rate=0.036376",0.03637624336707051,0.30227244156506855,479,0.44119226008044765,71
5c6eaf9a,tf,0.28110000491142273,0.02294719169719169,0.012873931623931622,0.2621000111103058,0.0218215811965812,0.01247901404151403,0.006840173961381674,0.009180307388305664,True,,,2,dddccac302e444658421e088d7a87302,2021-01-12_04-46-06,1610426766,290.12067794799805,15428,thetagpu07,140.221.68.17,290.12067794799805,0,2,"7_adam_epsilon=0.45951,batch_size=144,dropout=0.41452,epochs=62,learning_rate=0.011646",0.011645780293345355,0.414516474635039,144,0.45951136378329405,62
5c70726c,tf,0.3598000109195709,0.04390432273182788,0.024364625481287244,0.3582000136375427,0.044740688834135796,0.02507289947783629,1.8452394390411353e-05,0.011028289794921875,True,,,2,b92d47fbcf2140be9c98103f64636c7a,2021-01-12_04-44-45,1610426685,208.91276264190674,15504,thetagpu07,140.221.68.17,208.91276264190674,0,2,"8_adam_epsilon=0.93912,batch_size=249,dropout=0.12506,epochs=69,learning_rate=0.0093547",0.00935468826351228,0.1250557808915181,249,0.9391240478146375,69
5c7248e4,tf,0.16419999301433563,0.020667778264421947,0.00903006692638098,0.17170000076293945,0.012035863114676412,0.007320024895691651,0.0009473164772770132,0.049588918685913086,True,,,2,9df593b6041e466693b764d478f689f4,2021-01-12_04-52-30,1610427150,521.7368528842926,15584,thetagpu07,140.221.68.17,521.7368528842926,0,2,"9_adam_epsilon=0.98113,batch_size=71,dropout=0.50757,epochs=81,learning_rate=0.038316",0.03831647228611167,0.5075710780353663,71,0.9811306675304114,81
bfee3568,tf,0.3472999930381775,0.033541032440316955,0.019266369293887173,0.3476000130176544,0.0348688185782297,0.019568809469745072,0.0006434154310825391,0.010617971420288086,True,,,2,479fc32568a4456c90b7d2201329df3e,2021-01-12_04-45-55,1610426755,126.23465919494629,15586,thetagpu07,140.221.68.17,126.23465919494629,0,2,"10_adam_epsilon=0.75489,batch_size=474,dropout=0.20146,epochs=62,learning_rate=0.010682",0.010681858002817917,0.20146059392035784,474,0.7548941703982257,62
