trial_id,pt_test_acc,pt_gaussian_accuracy,pt_deepfool_accuracy,tf_test_acc,tf_gaussian_accuracy,tf_deepfool_accuracy,average_res,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.learning_rate,config.dropout,config.batch_size,config.adam_epsilon,config.epochs
458f9f84,0.023696897212754597,0.02360488395177389,0.01643412408962649,0.2353000044822693,0.23540223731611293,0.12702150321767547,0.11024327504503545,0.035199880599975586,True,,,2,a4e50642a1f24f149bc3f900845975dc,2021-01-15_07-46-43,1610696803,642.963009595871,199149,thetagpu19,140.221.68.29,642.963009595871,0,2,"1_adam_epsilon=0.52953,batch_size=912,dropout=0.8124,epochs=45,learning_rate=0.074553",0.0745527911837848,0.8123994835768225,912,0.5295323414447551,45
4596c96c,0.2628107766310374,0.2625797424877476,0.1492968499001814,0.26930001378059387,0.26911652923288604,0.14928521730293026,0.22706485488922945,0.010893821716308594,True,,,2,1fb8a187013348279fd0e5c4802a070a,2021-01-15_07-43-35,1610696615,454.18048453330994,199192,thetagpu19,140.221.68.29,454.18048453330994,0,2,"2_adam_epsilon=0.17041,batch_size=417,dropout=0.50486,epochs=37,learning_rate=0.061524",0.061523860553408076,0.5048632161812657,417,0.1704101924084689,37
4598f05c,0.06309999991208315,0.06306153846153846,0.036599999999999994,0.2985999882221222,0.29882307692307697,0.1680923076923077,0.1547128185351881,0.011278867721557617,True,,,2,669b35db81eb4599b2b9f39c085b7737,2021-01-15_07-42-05,1610696525,364.8189959526062,199170,thetagpu19,140.221.68.29,364.8189959526062,0,2,"3_adam_epsilon=0.52255,batch_size=625,dropout=0.60749,epochs=29,learning_rate=0.088261",0.08826054672241379,0.6074871594609699,625,0.5225492319853688,29
459ac062,0.27660071037032385,0.276529023022468,0.15353577081582134,0.26930001378059387,0.26977062583601835,0.1492942375899255,0.23250506356919182,0.010683774948120117,True,,,2,1aa2511e7d354dec9cf27b813cacd365,2021-01-15_07-45-40,1610696740,579.4138791561127,199204,thetagpu19,140.221.68.29,579.4138791561127,0,2,"4_adam_epsilon=0.087719,batch_size=974,dropout=0.54464,epochs=59,learning_rate=0.078011",0.07801074420212564,0.5446358661603083,974,0.08771924688071084,59
459cb49e,0.0960858588417371,0.09611418673918676,0.053306300181300184,0.23520000278949738,0.23275948588448586,0.12952036389536387,0.14049769972192852,0.00974893569946289,True,,,2,a9af08d874154163b5543fa859148c90,2021-01-15_07-43-29,1610696609,448.3509838581085,199169,thetagpu19,140.221.68.29,448.3509838581085,0,2,"5_adam_epsilon=0.4243,batch_size=704,dropout=0.78801,epochs=50,learning_rate=0.067101",0.06710050611955663,0.78801229798855,704,0.42429971208135314,50
459eb96a,0.2547084763646126,0.2545075929950394,0.14372573619358675,0.2565000057220459,0.2567240446909767,0.14523247162561306,0.21856638793197908,0.011163949966430664,True,,,2,f978d8cfccfc405e9297ebbae4042e8b,2021-01-15_07-43-02,1610696582,422.06342673301697,199090,thetagpu19,140.221.68.29,422.06342673301697,0,2,"6_adam_epsilon=0.066192,batch_size=851,dropout=0.63977,epochs=37,learning_rate=0.073876",0.0738762396170705,0.6397724415650685,851,0.06619226383044755,37
45a0af9a,0.25800704061985014,0.2579101408005062,0.14906310466941697,0.25130000710487366,0.25148938824187994,0.14202201453032018,0.21829861599447453,0.09130430221557617,True,,,2,ad9524d245a148c99dc8408cc11a9d94,2021-01-15_07-40-16,1610696416,255.6962969303131,199199,thetagpu19,140.221.68.29,255.6962969303131,0,2,"7_adam_epsilon=0.084511,batch_size=516,dropout=0.75202,epochs=28,learning_rate=0.049146",0.04914577654334535,0.7520164746350391,516,0.08451136753329395,28
45a28fd6,0.0152505447211511,0.015257831114608584,0.01143973010980683,0.3190000057220459,0.31792009585328,0.17421042181272361,0.14217977155560269,0.010401487350463867,True,,,2,2b1eae716ad8459d852f83631a19ec81,2021-01-15_07-44-20,1610696660,499.81003975868225,199214,thetagpu19,140.221.68.29,499.81003975868225,0,2,"8_adam_epsilon=0.56412,batch_size=621,dropout=0.46256,epochs=35,learning_rate=0.046855",0.046854684513512275,0.4625557808915181,621,0.5641240515646375,35
45a45b4a,0.1190793219467868,0.11919063438148012,0.06570820576506806,0.2287999987602234,0.22949747649497193,0.12484598329607965,0.1478536034407683,0.011673450469970703,True,,,2,19aae8841b524bbda28fc748fc5e24cb,2021-01-15_07-48-14,1610696894,471.5658676624298,199145,thetagpu19,140.221.68.29,471.5658676624298,0,2,"9_adam_epsilon=0.60613,batch_size=443,dropout=0.84507,epochs=47,learning_rate=0.075816",0.07581646853611168,0.8450710780353663,443,0.6061306712804114,47
e922d878,0.013765973427022496,0.01376597334350721,0.010132202012452176,0.2800000011920929,0.27984351883732594,0.15466651521130645,0.1253623640039512,0.009118795394897461,True,,,2,e4f2a24f60e748de85850644cd587be1,2021-01-15_07-48-43,1610696923,392.27889466285706,199213,thetagpu19,140.221.68.29,392.27889466285706,0,2,"10_adam_epsilon=0.37989,batch_size=846,dropout=0.53896,epochs=28,learning_rate=0.048182",0.048181854252817916,0.5389605939203579,846,0.3798941741482257,28
