trial_id,pt_test_acc,tf_test_acc,average_res,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.learning_rate,config.dropout,config.batch_size,config.adam_epsilon,config.epochs
464678db,0.9297707478205363,0.9314000010490417,0.0016292532285054895,58.54422569274902,True,,,1,01430b26c70f4157a8307c367740d0c1,2020-12-14_17-46-57,1607996817,58.54422569274902,78588,lambda4,140.221.79.14,58.54422569274902,0,1,"2_adam_epsilon=0.38174,batch_size=842,dropout=0.55409,epochs=39,learning_rate=0.011927",0.011926580802906614,0.5540901160370806,842,0.3817422138182508,39
464678dc,0.9466212651003962,0.9491999745368958,0.0025787094364995156,107.57004809379578,True,,,1,33a734ffd26341a99ef68e6782ada239,2020-12-14_17-47-46,1607996866,107.57004809379578,78590,lambda4,140.221.79.14,107.57004809379578,0,1,"3_adam_epsilon=0.72519,batch_size=444,dropout=0.40498,epochs=72,learning_rate=0.011889",0.011889394347035731,0.40497544288957615,444,0.725190217623769,72
464678dd,0.9602805880399851,0.9620000123977661,0.001719424357781052,68.03838539123535,True,,,1,9738e8845fc74ce28ae53eecc6a90b18,2020-12-14_17-48-08,1607996888,68.03838539123535,78615,lambda4,140.221.79.14,68.03838539123535,0,1,"4_adam_epsilon=0.55112,batch_size=821,dropout=0.37259,epochs=46,learning_rate=0.05097",0.050969777560599776,0.37258994823455266,821,0.5511191953578514,46
464678de,0.9470390243963762,0.9495999813079834,0.0025609569116071818,202.26299810409546,True,,,1,b34b3537c4b649ecbba66212f2962355,2020-12-14_17-50-48,1607997048,202.26299810409546,78614,lambda4,140.221.79.14,202.26299810409546,0,1,"5_adam_epsilon=0.91642,batch_size=948,dropout=0.50687,epochs=144,learning_rate=0.016335",0.016334752836496592,0.5068689429494738,948,0.9164224586508779,144
464678df,0.9603977753565862,0.9623000025749207,0.0019022272183344402,157.84738445281982,True,,,1,75fd05d365ce4384b9d917438d884fc0,2020-12-14_17-50-26,1607997026,157.84738445281982,78616,lambda4,140.221.79.14,157.84738445281982,0,1,"6_adam_epsilon=0.87216,batch_size=827,dropout=0.33945,epochs=113,learning_rate=0.030668",0.03066813835727601,0.3394477077041617,827,0.8721559329672193,113
464678e0,0.9603559821844101,0.9621000289916992,0.0017440468072891235,142.00156545639038,True,,,1,458987c392c941b1a1eaf8a0a077b995,2020-12-14_17-50-32,1607997032,142.00156545639038,3801,lambda4,140.221.79.14,142.00156545639038,0,1,"7_adam_epsilon=0.99734,batch_size=865,dropout=0.6363,epochs=103,learning_rate=0.059499",0.059498947805121695,0.6362973061308295,865,0.997339097306577,103
464678e1,0.9392330689089639,0.9391000270843506,0.00013304182461326697,63.64060664176941,True,,,1,ae28d15490dc45e8a49f9cb1b58b5206,2020-12-14_17-51-33,1607997093,63.64060664176941,10978,lambda4,140.221.79.14,63.64060664176941,0,1,"8_adam_epsilon=0.38063,batch_size=739,dropout=0.78861,epochs=43,learning_rate=0.023504",0.023504350314052652,0.7886120246500088,739,0.38062991525218814,43
464678e2,0.9326958335362948,0.9340000152587891,0.0013041817224942465,44.590561389923096,True,,,1,4d47507ece27435bab1f52608e85fc36,2020-12-14_17-51-19,1607997079,44.590561389923096,11186,lambda4,140.221.79.14,44.590561389923096,0,1,"9_adam_epsilon=0.97092,batch_size=805,dropout=0.58021,epochs=28,learning_rate=0.049261",0.049261440343109024,0.5802087091181342,805,0.9709190144392686,28
464678e3,0.9134273936873988,0.9218999743461609,0.008472580658762108,69.363028049469,True,,,1,7e9fb2c42e8141a19f623712c1eab0fe,2020-12-14_17-52-00,1607997120,69.363028049469,11625,lambda4,140.221.79.14,69.363028049469,0,1,"10_adam_epsilon=0.69088,batch_size=542,dropout=0.34769,epochs=46,learning_rate=0.006521",0.00652104646333377,0.34769354618456366,542,0.6908791862027857,46
1f5088f0,0.9692758321762085,0.9704999923706055,0.0012241601943969727,119.30223536491394,True,,,1,e04474eec7f947d4b43dfaf25dfce093,2020-12-14_17-54-02,1607997242,119.30223536491394,14299,lambda4,140.221.79.14,119.30223536491394,0,1,"1_adam_epsilon=0.61906,batch_size=879,dropout=0.35616,epochs=86,learning_rate=0.061661",0.06166067895928401,0.35616066439415633,879,0.6190571605474313,86
1f5088f1,0.9813250827789307,0.980400025844574,0.0009250569343567383,227.17121934890747,True,,,1,b00eb9a208644accaccad59d5435119a,2020-12-14_17-55-50,1607997350,227.17121934890747,14297,lambda4,140.221.79.14,227.17121934890747,0,1,"2_adam_epsilon=0.53428,batch_size=407,dropout=0.3306,epochs=158,learning_rate=0.061222",0.06122238911694361,0.3306007267186529,407,0.534281430060587,158
1f5088f2,0.9479396776719526,0.9485999941825867,0.0006603165106340292,53.89092421531677,True,,,1,394d15ac01594504b7cdfeb40fbbc4a5,2020-12-14_17-52-57,1607997177,53.89092421531677,14295,lambda4,140.221.79.14,53.89092421531677,0,1,"3_adam_epsilon=0.63297,batch_size=939,dropout=0.16088,epochs=36,learning_rate=0.048607",0.04860722289743531,0.16087815804538969,939,0.6329680047628319,36
1f5088f3,0.9550403505563736,0.9559999704360962,0.0009596198797225952,62.438892126083374,True,,,1,011224caa8964318a601e71c677fc8a8,2020-12-14_17-54-01,1607997241,62.438892126083374,14322,lambda4,140.221.79.14,62.438892126083374,0,1,"4_adam_epsilon=0.78007,batch_size=885,dropout=0.50832,epochs=41,learning_rate=0.075448",0.07544841897041418,0.508321848970996,885,0.7800654894506587,41
1f5088f4,0.9779711392792788,0.9790999889373779,0.001128849658099118,230.08987140655518,True,,,1,167cd863fde24fb28cff3bc19e124a66,2020-12-14_17-57-53,1607997473,230.08987140655518,14323,lambda4,140.221.79.14,230.08987140655518,0,1,"5_adam_epsilon=0.78293,batch_size=463,dropout=0.439,epochs=155,learning_rate=0.077655",0.07765484207424278,0.43900078362607897,463,0.7829338891109722,155
1f5088f5,0.9611523108822959,0.9639000296592712,0.0027477187769753275,144.42468571662903,True,,,1,d820b983dad844229b654c47569db1cb,2020-12-14_17-56-28,1607997388,144.42468571662903,14321,lambda4,140.221.79.14,144.42468571662903,0,1,"6_adam_epsilon=0.90668,batch_size=725,dropout=0.48625,epochs=100,learning_rate=0.03791",0.037910371458529796,0.4862466168850449,725,0.906675740624124,100
1f5088f6,0.9802274474730859,0.9800000190734863,0.00022742839959954964,150.20948028564453,True,,,1,5810a3e399dc464bad2901a4b8a9dd94,2020-12-14_17-58-23,1607997503,150.20948028564453,25281,lambda4,140.221.79.14,150.20948028564453,0,1,"7_adam_epsilon=0.41098,batch_size=812,dropout=0.16031,epochs=109,learning_rate=0.090461",0.09046051626059423,0.16031463389057254,812,0.4109843717751657,109
1f5088f7,0.9656543359160423,0.9675999879837036,0.0019456520676612854,173.65970921516418,True,,,1,cfc82880e54242598f34aaa539d0f1ce,2020-12-14_17-59-24,1607997564,173.65970921516418,27036,lambda4,140.221.79.14,173.65970921516418,0,1,"8_adam_epsilon=0.97957,batch_size=655,dropout=0.52051,epochs=121,learning_rate=0.042721",0.042720620887561345,0.5205058410291991,655,0.9795693450987737,121
1f5088f8,0.9410390503266278,0.9423999786376953,0.0013609283110674886,42.68959379196167,True,,,1,862e4c91988b48cc86b1ce4ed6fecd6b,2020-12-14_17-58-39,1607997519,42.68959379196167,30945,lambda4,140.221.79.14,42.68959379196167,0,1,"9_adam_epsilon=0.90447,batch_size=613,dropout=0.098805,epochs=25,learning_rate=0.052659",0.0526587697116352,0.09880546600008629,613,0.90446602560864,25
1f5088f9,0.9787752674176142,0.9781000018119812,0.0006752656056330242,114.24965000152588,True,,,1,bb478802c7414bc09db1e3fd4e6c282d,2020-12-14_18-00-19,1607997619,114.24965000152588,32226,lambda4,140.221.79.14,114.24965000152588,0,1,"10_adam_epsilon=0.52725,batch_size=777,dropout=0.10825,epochs=84,learning_rate=0.099175",0.09917525871196467,0.10825059265884439,777,0.5272475037198783,84
4911243c,0.9679494003454844,0.9685999751091003,0.0006505747636159631,89.50236511230469,True,,,1,2445cc5f65eb4bddb09d000bea756053,2020-12-14_18-01-52,1607997712,89.50236511230469,35476,lambda4,140.221.79.14,89.50236511230469,0,1,"1_adam_epsilon=0.8091,batch_size=559,dropout=0.44127,epochs=62,learning_rate=0.060717",0.06071735099050774,0.441265572461606,559,0.8091005741340824,62
4911243d,0.9726140119812705,0.9739000201225281,0.0012860081412575664,203.68557333946228,True,,,1,59abe81a6ced4f32899b0e5ece99947e,2020-12-14_18-03-46,1607997826,203.68557333946228,35478,lambda4,140.221.79.14,203.68557333946228,0,1,"2_adam_epsilon=0.73546,batch_size=456,dropout=0.14074,epochs=146,learning_rate=0.024454",0.024453687216192323,0.140742751931145,456,0.7354638625325336,146
4911243e,0.9222531504929066,0.9302999973297119,0.008046846836805344,90.66976118087769,True,,,1,8cdd5b2cd41648fa9e7435152e55dc71,2020-12-14_18-01-53,1607997713,90.66976118087769,35480,lambda4,140.221.79.14,90.66976118087769,0,1,"3_adam_epsilon=0.85235,batch_size=652,dropout=0.3971,epochs=64,learning_rate=0.0095666",0.00956660584839192,0.3970951024665009,652,0.8523527183522714,64
4911243f,0.9406290650367737,0.9474999904632568,0.006870925426483154,151.84595894813538,True,,,1,49b244e9afe84ee3a8009737c2726a31,2020-12-14_18-04-26,1607997866,151.84595894813538,35505,lambda4,140.221.79.14,151.84595894813538,0,1,"4_adam_epsilon=0.85669,batch_size=903,dropout=0.026506,epochs=106,learning_rate=0.018712",0.018712396249752582,0.0265063549453088,903,0.8566946840863261,106
49112440,0.9444607836859567,0.9435999989509583,0.0008607847349983988,63.22040605545044,True,,,1,961eb8a96db54fe796b8fe380c0ad850,2020-12-14_18-02-58,1607997778,63.22040605545044,35504,lambda4,140.221.79.14,63.22040605545044,0,1,"5_adam_epsilon=0.83874,batch_size=724,dropout=0.4537,epochs=42,learning_rate=0.034676",0.03467558762873877,0.45370416896015925,724,0.838740688990054,42
49112441,0.9724793434143066,0.9732999801635742,0.0008206367492675781,162.8109269142151,True,,,1,b2033bf887cc47f2957bea9d6d78ed84,2020-12-14_18-05-43,1607997943,162.8109269142151,35503,lambda4,140.221.79.14,162.8109269142151,0,1,"6_adam_epsilon=0.48349,batch_size=990,dropout=0.20916,epochs=115,learning_rate=0.043559",0.043559226713278505,0.20915618978441058,990,0.48349139380014794,115
49112442,0.9694001307854285,0.9714000225067139,0.0019998917212853407,211.61219477653503,True,,,1,8a0ac41f9b5f430293d70cca85cc9374,2020-12-14_18-07-20,1607998040,211.61219477653503,45392,lambda4,140.221.79.14,211.61219477653503,0,1,"7_adam_epsilon=0.85916,batch_size=824,dropout=0.2731,epochs=151,learning_rate=0.040218",0.04021760008932233,0.27310063542990914,824,0.8591556054701627,151
49112443,0.9328772263093428,0.9383999705314636,0.005522744222120846,207.3972897529602,True,,,1,94f2048e9520466989066e44b2c5dc11,2020-12-14_18-07-56,1607998076,207.3972897529602,47313,lambda4,140.221.79.14,207.3972897529602,0,1,"8_adam_epsilon=0.51807,batch_size=913,dropout=0.045684,epochs=150,learning_rate=0.0053212",0.005321176570842128,0.045683550496036805,913,0.5180692639260767,150
49112444,0.9761500639073989,0.9743000268936157,0.0018500370137831679,219.66544246673584,True,,,1,3ee984fee27f48e68417471e376dbea2,2020-12-14_18-09-25,1607998165,219.66544246673584,51077,lambda4,140.221.79.14,219.66544246673584,0,1,"9_adam_epsilon=0.92972,batch_size=624,dropout=0.45295,epochs=157,learning_rate=0.060195",0.060194740399239985,0.4529463075586972,624,0.9297170072036693,157
49112445,0.906632125377655,0.9086999893188477,0.002067863941192627,48.938528299331665,True,,,1,8e9692b58faf4f91bc677bcf36187e50,2020-12-14_18-08-12,1607998092,48.938528299331665,55764,lambda4,140.221.79.14,48.938528299331665,0,1,"10_adam_epsilon=0.74583,batch_size=993,dropout=0.55844,epochs=30,learning_rate=0.016482",0.016482388696403897,0.5584406559435897,993,0.7458335349949627,30
24ccf68a,0.9725927137411557,0.9731000065803528,0.0005072928391970377,226.16666293144226,True,,,1,2364c08f57404dad95a852cb69106d07,2020-12-14_20-04-49,1608005089,226.16666293144226,6384,lambda4,140.221.79.14,226.16666293144226,0,1,"1_adam_epsilon=0.87289,batch_size=394,dropout=0.36276,epochs=157,learning_rate=0.023334",0.0233344158443349,0.3627587615438416,394,0.8728926942391518,157
24ccf68b,0.9640000128746032,0.9664999842643738,0.002499971389770539,94.6654167175293,True,,,1,776a39428738464e94aea751f6357bad,2020-12-14_20-02-38,1608004958,94.6654167175293,6382,lambda4,140.221.79.14,94.6654167175293,0,1,"2_adam_epsilon=0.6317,batch_size=400,dropout=0.42087,epochs=65,learning_rate=0.025471",0.025470852273232494,0.42086897460932654,400,0.631701199042473,65
24ccf68c,0.9702990404490767,0.97079998254776,0.0005009420986833435,108.3851797580719,True,,,1,ee39f346c2df4aeea03951687f41fe25,2020-12-14_20-02-51,1608004971,108.3851797580719,6386,lambda4,140.221.79.14,108.3851797580719,0,1,"3_adam_epsilon=0.77373,batch_size=351,dropout=0.50848,epochs=74,learning_rate=0.045008",0.04500779560238995,0.5084750789074854,351,0.7737259791052561,74
24ccf68d,0.9372190168270698,0.9412999749183655,0.004080958091295717,127.60580134391785,True,,,1,201b6bac70cf4281b7ffd40958b6e5d2,2020-12-14_20-04-48,1608005088,127.60580134391785,6411,lambda4,140.221.79.14,127.60580134391785,0,1,"4_adam_epsilon=0.41554,batch_size=391,dropout=0.54863,epochs=85,learning_rate=0.0037701",0.003770141824048159,0.5486344067801197,391,0.41553676277917556,85
24ccf68e,0.956199999421835,0.9599999785423279,0.0037999791204929023,3748.1933693885803,True,,,1,076aced240cb44c5a06055d6ae2e0552,2020-12-14_21-05-22,1608008722,3748.1933693885803,6413,lambda4,140.221.79.14,3748.1933693885803,0,1,"5_adam_epsilon=0.8885,batch_size=5,dropout=0.74428,epochs=97,learning_rate=0.046128",0.046128453448674764,0.7442781685959678,5,0.8885024707640969,97
24ccf68f,0.9562502710715585,0.9574999809265137,0.0012497098549552055,113.19226408004761,True,,,1,244a321da7384ad99a5300e1ede4dc26,2020-12-14_20-06-43,1608005203,113.19226408004761,6412,lambda4,140.221.79.14,113.19226408004761,0,1,"6_adam_epsilon=0.76305,batch_size=449,dropout=0.79444,epochs=77,learning_rate=0.060376",0.06037584443950559,0.7944412429259695,449,0.7630483250430007,77
24ccf690,0.9459753243128458,0.949999988079071,0.004024663766225234,326.62530732154846,True,,,1,9e9e41b361f741c59c7d37502d69e2ec,2020-12-14_20-10-18,1608005418,326.62530732154846,15398,lambda4,140.221.79.14,326.62530732154846,0,1,"7_adam_epsilon=0.99213,batch_size=135,dropout=0.88715,epochs=148,learning_rate=0.027317",0.027317440607184468,0.887151446150768,135,0.9921287680312985,148
24ccf691,0.913646153865322,0.9182999730110168,0.0046538191456948486,83.94050145149231,True,,,1,4fecf37688dd4544b5d494e78d828191,2020-12-14_20-08-10,1608005290,83.94050145149231,18709,lambda4,140.221.79.14,83.94050145149231,0,1,"8_adam_epsilon=0.7383,batch_size=330,dropout=0.89679,epochs=53,learning_rate=0.0077013",0.007701258694853181,0.8967926908232595,330,0.738302487390571,53
24ccf692,0.9358881115913391,0.9398000240325928,0.003911912441253662,139.27351021766663,True,,,1,077b99af14cd474d840c13e37a9cd2a1,2020-12-14_20-10-31,1608005431,139.27351021766663,21241,lambda4,140.221.79.14,139.27351021766663,0,1,"9_adam_epsilon=0.62327,batch_size=459,dropout=0.49001,epochs=95,learning_rate=0.0054967",0.005496690908992274,0.49001458795319813,459,0.6232733171543612,95
24ccf693,0.9784102424726648,0.9789000153541565,0.0004897728814916569,230.66109347343445,True,,,1,82faf00481e4462a9aa728c97b70ed9b,2020-12-14_20-14-12,1608005652,230.66109347343445,24385,lambda4,140.221.79.14,230.66109347343445,0,1,"10_adam_epsilon=0.77552,batch_size=85,dropout=0.44551,epochs=77,learning_rate=0.025178",0.02517835619808003,0.4455064433613802,85,0.7755151432081864,77
228b7b90,0.9713196911309895,0.9711999893188477,0.00011970181214182585,177.293555021286,True,,,1,40aca7362d0f497597d8245db3cdb616,2020-12-14_21-08-22,1608008902,177.293555021286,32069,lambda4,140.221.79.14,177.293555021286,0,1,"1_adam_epsilon=0.95909,batch_size=533,dropout=0.47398,epochs=126,learning_rate=0.046439",0.046438726719103124,0.4739759776384599,533,0.959093488843726,126
228b7b91,0.9821726243670393,0.9814000129699707,0.0007726113970686344,239.92827987670898,True,,,1,6d9fb759b2184f0cbb971a4243da5927,2020-12-14_21-09-25,1608008965,239.92827987670898,32072,lambda4,140.221.79.14,239.92827987670898,0,1,"2_adam_epsilon=0.81943,batch_size=249,dropout=0.2735,epochs=151,learning_rate=0.071358",0.07135834986423042,0.2734960737315654,249,0.819434366302995,151
228b7b92,0.9809509053312498,0.980400025844574,0.0005508794866758704,291.38477396965027,True,,,1,8e1c2ee334eb49369553cdfebf323403,2020-12-14_21-10-16,1608009016,291.38477396965027,32074,lambda4,140.221.79.14,291.38477396965027,0,1,"3_adam_epsilon=0.73411,batch_size=174,dropout=0.45364,epochs=154,learning_rate=0.055859",0.05585905709118521,0.4536394552549708,174,0.7341143870044937,154
228b7b93,0.958468731107383,0.9546999931335449,0.0037687379738380322,25.2115261554718,True,,,1,4027401b2ef04b41b79c68119215443e,2020-12-14_21-08-50,1608008930,25.2115261554718,32090,lambda4,140.221.79.14,25.2115261554718,0,1,"4_adam_epsilon=0.51804,batch_size=346,dropout=0.49686,epochs=12,learning_rate=0.070837",0.07083743254660066,0.49686159572943017,346,0.5180374623466044,12
228b7b94,0.9631956929252261,0.9639999866485596,0.0008042937233334602,48.80711603164673,True,,,1,b12f993fed354358a18c7be52f0a26df,2020-12-14_21-09-40,1608008980,48.80711603164673,32095,lambda4,140.221.79.14,48.80711603164673,0,1,"5_adam_epsilon=0.45876,batch_size=479,dropout=0.51121,epochs=29,learning_rate=0.050883",0.050882781840260086,0.5112088942234669,479,0.45875629569085624,29
228b7b95,0.9668144198024974,0.9674999713897705,0.0006855515872731255,78.29333186149597,True,,,1,af4c40b83271474383bff3acc205b234,2020-12-14_21-10-45,1608009045,78.29333186149597,32096,lambda4,140.221.79.14,78.29333186149597,0,1,"6_adam_epsilon=0.63988,batch_size=623,dropout=0.36237,epochs=51,learning_rate=0.054633",0.054632615320392805,0.3623737564660167,623,0.6398841268059352,51
228b7b96,0.9756152778863907,0.9739000201225281,0.0017152577638626099,54.481704235076904,True,,,1,5f19fe0b2d2f435192b83c6360ba1985,2020-12-14_21-10-37,1608009037,54.481704235076904,43144,lambda4,140.221.79.14,54.481704235076904,0,1,"7_adam_epsilon=0.47187,batch_size=515,dropout=0.22439,epochs=34,learning_rate=0.094819",0.09481910127532428,0.22439268100691973,515,0.4718675766847421,34
228b7b97,0.9815810260213451,0.9811000227928162,0.0004810032285289534,401.8781659603119,True,,,1,d58eb592fba34fafa8023e9fcd8a6596,2020-12-14_21-17-00,1608009420,401.8781659603119,44262,lambda4,140.221.79.14,401.8781659603119,0,1,"8_adam_epsilon=0.90093,batch_size=62,dropout=0.1046,epochs=104,learning_rate=0.056974",0.056973658862402195,0.10460150765804642,62,0.9009263027070368,104
228b7b98,0.9773399141328089,0.9753999710083008,0.00193994312450807,57.27279543876648,True,,,1,ca1754494e7e4551adf27580f8f25287,2020-12-14_21-11-37,1608009097,57.27279543876648,45301,lambda4,140.221.79.14,57.27279543876648,0,1,"9_adam_epsilon=0.48984,batch_size=175,dropout=0.050909,epochs=27,learning_rate=0.045786",0.04578639087371033,0.05090896220558358,175,0.48984012487778245,27
228b7b99,0.9677121059762107,0.9690999984741211,0.0013878924979103813,43.00976848602295,True,,,1,8a91019e5ec247c38a86ad27fb3241f5,2020-12-14_21-11-31,1608009091,43.00976848602295,45407,lambda4,140.221.79.14,43.00976848602295,0,1,"10_adam_epsilon=0.93599,batch_size=281,dropout=0.34988,epochs=24,learning_rate=0.086487",0.0864871804413539,0.3498756459345993,281,0.935993840998909,24
c2f6deca,0.9409178780472797,0.9431999921798706,0.00228211413259094,62.886810302734375,True,,,1,abda125a3e9d4ef1b5a60e03dab8bc66,2020-12-14_21-18-06,1608009486,62.886810302734375,49560,lambda4,140.221.79.14,62.886810302734375,0,1,"1_adam_epsilon=0.80702,batch_size=450,dropout=0.38709,epochs=40,learning_rate=0.019418",0.019417736981681588,0.38708913855572247,450,0.8070192341003255,40
c2f6decb,0.9782044020566073,0.9779000282287598,0.0003043738278475372,216.42356991767883,True,,,1,2dbd2a8d36764014a8cd26981d79017a,2020-12-14_21-20-40,1608009640,216.42356991767883,49562,lambda4,140.221.79.14,216.42356991767883,0,1,"2_adam_epsilon=0.97689,batch_size=228,dropout=0.016536,epochs=133,learning_rate=0.040242",0.04024195155749218,0.01653613817661718,228,0.9768924953958964,133
c2f6decc,0.9704694775017825,0.9731000065803528,0.0026305290785703095,193.02417302131653,True,,,1,d20760337da9455189354609112e615b,2020-12-14_21-20-16,1608009616,193.02417302131653,49564,lambda4,140.221.79.14,193.02417302131653,0,1,"3_adam_epsilon=0.81623,batch_size=468,dropout=0.078021,epochs=136,learning_rate=0.02414",0.02413958848199041,0.07802050883182529,468,0.8162282572407284,136
c2f6decd,0.978368869641932,0.9790999889373779,0.0007311192954458923,180.43671989440918,True,,,1,a5c92777d17b40f28150f2fbd4e50878,2020-12-14_21-21-09,1608009669,180.43671989440918,49588,lambda4,140.221.79.14,180.43671989440918,0,1,"4_adam_epsilon=0.43746,batch_size=247,dropout=0.46051,epochs=112,learning_rate=0.035758",0.03575843760518308,0.46051077613026287,247,0.4374571667561119,112
c2f6dece,0.9683586464208715,0.9690999984741211,0.0007413520532495443,102.47025322914124,True,,,1,2e1d3221f1104b0480664c0049177912,2020-12-14_21-22-01,1608009721,102.47025322914124,49589,lambda4,140.221.79.14,102.47025322914124,0,1,"5_adam_epsilon=0.81395,batch_size=620,dropout=0.1023,epochs=69,learning_rate=0.051418",0.05141761023998546,0.10229723410629186,620,0.813947016406085,69
c2f6decf,0.9513698905183557,0.9562000036239624,0.004830113105606659,170.17645573616028,True,,,1,1e509dec952040edbc3cbfb18b8d149b,2020-12-14_21-23-32,1608009812,170.17645573616028,49585,lambda4,140.221.79.14,170.17645573616028,0,1,"6_adam_epsilon=0.55719,batch_size=88,dropout=0.030966,epochs=55,learning_rate=0.0031782",0.003178164781746685,0.030965829797140153,88,0.5571925680325434,55
c2f6ded0,0.9688401903424945,0.9703999757766724,0.001559785434177896,84.9547049999237,True,,,1,6005732c09dc4368bcc885207f6054af,2020-12-14_21-22-36,1608009756,84.9547049999237,60214,lambda4,140.221.79.14,84.9547049999237,0,1,"7_adam_epsilon=0.92734,batch_size=359,dropout=0.12435,epochs=54,learning_rate=0.046537",0.046537290818285136,0.12434841271935022,359,0.9273405298917679,54
c2f6ded1,0.968780865502912,0.9707000255584717,0.0019191600555596988,156.6225140094757,True,,,1,82cc2a7c8dcf4ad7b241b62d245bb932,2020-12-14_21-24-40,1608009880,156.6225140094757,62394,lambda4,140.221.79.14,156.6225140094757,0,1,"8_adam_epsilon=0.69565,batch_size=117,dropout=0.15199,epochs=65,learning_rate=0.0092242",0.00922423631570606,0.15199467790806995,117,0.6956506207090245,65
c2f6ded2,0.9737619989448123,0.974399983882904,0.0006379849380917513,120.4997010231018,True,,,1,ce7a88a4f5ab46b4b63efc536a2d064d,2020-12-14_21-24-39,1608009879,120.4997010231018,63622,lambda4,140.221.79.14,120.4997010231018,0,1,"9_adam_epsilon=0.46761,batch_size=574,dropout=0.40952,epochs=82,learning_rate=0.048786",0.04878554687184987,0.4095213031882663,574,0.46761336290153543,82
c2f6ded3,0.9424181580543518,0.9401000142097473,0.002318143844604492,32.9041690826416,True,,,1,fbd4fd5fe65f4764841b67d04f8b6a8c,2020-12-14_21-24-07,1608009847,32.9041690826416,65478,lambda4,140.221.79.14,32.9041690826416,0,1,"10_adam_epsilon=0.75301,batch_size=599,dropout=0.28849,epochs=19,learning_rate=0.054817",0.05481740851211337,0.288493454633651,599,0.7530061521060883,19
d5131dfc,0.9564560239131634,0.958299994468689,0.0018439705555255426,64.06023097038269,True,,,1,07d098f13f3240e8975eba8d195464d3,2020-12-14_21-25-47,1608009947,64.06023097038269,67700,lambda4,140.221.79.14,64.06023097038269,0,1,"1_adam_epsilon=0.5535,batch_size=802,dropout=0.57925,epochs=44,learning_rate=0.054044",0.054044227168228855,0.5792522039956677,802,0.5535008270813467,44
d5131dfd,0.9779127924530594,0.9764000177383423,0.0015127747147171133,227.78871083259583,True,,,1,e96a27e9a4684027be6184cff82e474c,2020-12-14_21-28-31,1608010111,227.78871083259583,67705,lambda4,140.221.79.14,227.78871083259583,0,1,"2_adam_epsilon=0.37528,batch_size=384,dropout=0.60184,epochs=155,learning_rate=0.039834",0.03983376376793766,0.6018412612389378,384,0.3752780755874847,155
d5131dfe,0.968115396797657,0.9672999978065491,0.0008153989911079407,91.32471990585327,True,,,1,d0ec82f3bd5b458bb98da69c0491b60f,2020-12-14_21-26-15,1608009975,91.32471990585327,67703,lambda4,140.221.79.14,91.32471990585327,0,1,"3_adam_epsilon=0.26313,batch_size=650,dropout=0.72567,epochs=62,learning_rate=0.05832",0.058319871715381236,0.7256734736605799,650,0.2631308725083269,62
d5131dff,0.9646064733204088,0.9624000191688538,0.0022064541515550706,126.06329393386841,True,,,1,8363143600d84a4e8df525c2f3214f74,2020-12-14_21-27-56,1608010076,126.06329393386841,67732,lambda4,140.221.79.14,126.06329393386841,0,1,"4_adam_epsilon=0.23311,batch_size=530,dropout=0.80199,epochs=85,learning_rate=0.063535",0.06353474429959247,0.8019884820026459,530,0.233106940410664,85
d5131e00,0.9730930195914375,0.9750000238418579,0.001907004250420452,209.0458447933197,True,,,1,458cb7493281471b952a7f0df1517a3c,2020-12-14_21-29-46,1608010186,209.0458447933197,67731,lambda4,140.221.79.14,209.0458447933197,0,1,"5_adam_epsilon=0.23328,batch_size=569,dropout=0.70088,epochs=141,learning_rate=0.092762",0.09276192118967322,0.7008760239365862,569,0.23328204266791266,141
d5131e01,0.9414329401084355,0.944100022315979,0.002667082207543525,151.27610087394714,True,,,1,b74838d3a42d4136b9b38e36685d1d96,2020-12-14_21-30-29,1608010229,151.27610087394714,67730,lambda4,140.221.79.14,151.27610087394714,0,1,"6_adam_epsilon=0.4519,batch_size=755,dropout=0.8938,epochs=104,learning_rate=0.054681",0.05468050475010991,0.8937991236754952,755,0.45189695679599984,104
d5131e02,0.976573591430982,0.9757000207901001,0.0008735706408818933,84.12635707855225,True,,,1,1a7a23de88ef43868d17619c3588065a,2020-12-14_21-29-58,1608010198,84.12635707855225,78386,lambda4,140.221.79.14,84.12635707855225,0,1,"7_adam_epsilon=0.16514,batch_size=838,dropout=0.44787,epochs=60,learning_rate=0.049849",0.04984931678725557,0.44787038249023114,838,0.16514052710850222,60
d5131e03,0.9724835416545039,0.9704999923706055,0.0019835492838984337,106.53886795043945,True,,,1,0b01d5a4dce34a418382cd90338be91c,2020-12-14_21-31-35,1608010295,106.53886795043945,81887,lambda4,140.221.79.14,106.53886795043945,0,1,"8_adam_epsilon=0.56307,batch_size=435,dropout=0.6534,epochs=72,learning_rate=0.063147",0.06314690217633055,0.6533973904190331,435,0.5630713442288309,72
d5131e04,0.9681090224872936,0.9702000021934509,0.0020909797061573476,190.22211074829102,True,,,1,ad91572c29a84c3fbf64c93cdba7dbfb,2020-12-14_21-33-10,1608010390,190.22211074829102,1041,lambda4,140.221.79.14,190.22211074829102,0,1,"9_adam_epsilon=0.57708,batch_size=968,dropout=0.65634,epochs=142,learning_rate=0.065404",0.06540379654159528,0.6563437715367012,968,0.5770844584430457,142
