trial_id,pt_test_acc,pt_deepfool_accuracy,tf_test_acc,tf_deepfool_accuracy,average_res,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.learning_rate,config.dropout,config.batch_size,config.adam_epsilon,config.epochs
4697097c,0.19933011159300804,0.10825526198768176,0.23520000278949738,0.008383160294447706,0.032001105248372366,0.008783578872680664,True,,,2,50b2e08c9ca44e38b351359988d3aab9,2021-01-07_23-57-40,1610092660,384.9637939929962,37840,lambda3,140.221.79.13,384.9637939929962,0,2,"1_adam_epsilon=0.32836,batch_size=517,dropout=0.50121,epochs=67,learning_rate=0.039275",0.03927490332329545,0.501206534628163,517,0.3283597261819464,67
4697097d,0.009990009583614685,0.009990009990009993,0.009999999776482582,0.009990009990009993,4.995096433948326e-06,0.008695125579833984,True,,,2,9581b6c381d04b66817da2aec0fc2039,2021-01-08_02-28-51,1610101731,9455.694076776505,37838,lambda3,140.221.79.13,9455.694076776505,0,2,"2_adam_epsilon=0.32758,batch_size=11,dropout=0.38387,epochs=113,learning_rate=0.048293",0.048292820208996945,0.3838732604824744,11,0.32757895232830225,113
4697097e,0.276946190258731,0.14970154919529546,0.1451999992132187,0.008051995956884401,0.13669787214196166,0.009168386459350586,True,,,2,94271654b4ed48a6bb66de8ebedb8555,2021-01-08_00-00-58,1610092858,582.4317123889923,37835,lambda3,140.221.79.13,582.4317123889923,0,2,"3_adam_epsilon=0.4063,batch_size=438,dropout=0.66234,epochs=97,learning_rate=0.09206",0.09205986966219692,0.6623414176554032,438,0.406300359274861,97
4697097f,0.009990010091422738,0.009990009990009993,0.009999999776482582,0.009990009990009993,4.99484252992205e-06,0.007477283477783203,True,,,2,f3dac1b5359f416a81eea9fa69ddff07,2021-01-08_00-17-14,1610093834,1170.3954334259033,37883,lambda3,140.221.79.13,1170.3954334259033,0,2,"4_adam_epsilon=0.06952,batch_size=35,dropout=0.44776,epochs=28,learning_rate=0.043512",0.043512047887021385,0.44776006602065205,35,0.069519714357317,28
2e7e6b0e,0.2908325756297392,0.15835467962906036,0.1290999948978424,0.008375918182467941,0.15585567108924459,0.008813619613647461,True,,,2,74f40f809d43488eba5be6532029856d,2021-01-08_00-11-12,1610093472,610.4629397392273,37888,lambda3,140.221.79.13,610.4629397392273,0,2,"5_adam_epsilon=0.1182,batch_size=599,dropout=0.55993,epochs=122,learning_rate=0.049214",0.049214187056506,0.559931924621878,599,0.11819637797337797,122
a433425c,0.009980039961056082,0.009980039920159701,0.009999999776482582,0.009980039920159698,9.979907713248554e-06,0.008623838424682617,True,,,2,5d75b08900bd4ea7be92795f6ac8b566,2021-01-08_00-34-15,1610094855,1379.4605436325073,37887,lambda3,140.221.79.13,1379.4605436325073,0,2,"6_adam_epsilon=0.053017,batch_size=60,dropout=0.75963,epochs=61,learning_rate=0.057222",0.05722247592965413,0.7596326481932143,60,0.05301660893022988,61
123276aa,0.2456709935384638,0.1301300823359647,0.13910000026226044,0.008026287438052141,0.11433739408705797,0.009166240692138672,True,,,2,033ab9ccfa884d53a02acbbccdea81d6,2021-01-08_00-27-04,1610094424,585.3302507400513,49916,lambda3,140.221.79.13,585.3302507400513,0,2,"7_adam_epsilon=0.33515,batch_size=616,dropout=0.63075,epochs=109,learning_rate=0.070135",0.07013478717722504,0.6307486968610889,616,0.3351498091255135,109
ea4a4d74,0.010045855630968893,0.010045855232442566,0.009999999776482582,0.010081679632788334,5.015727070272619e-06,0.009639739990234375,True,,,2,7101fc7797154d0fba65f8771724e13b,2021-01-08_00-42-23,1610095343,915.3963875770569,53845,lambda3,140.221.79.13,915.3963875770569,0,2,"8_adam_epsilon=0.051576,batch_size=234,dropout=0.52545,epochs=98,learning_rate=0.058011",0.058011136390012735,0.5254479781809982,234,0.05157574120346064,98
4989c1ba,0.27230910234379047,0.14526510467024936,0.10350000113248825,0.0072028721546406405,0.15343566686345544,0.008269309997558594,True,,,2,43c1954cc1df4c829c1ef1993fb474f9,2021-01-08_00-47-53,1610095673,814.4558107852936,56835,lambda3,140.221.79.13,814.4558107852936,0,2,"9_adam_epsilon=0.44318,batch_size=311,dropout=0.83232,epochs=134,learning_rate=0.058322",0.05832174321057831,0.8323232493988975,311,0.44318473169708544,134
4a96dd76,0.27951796151496267,0.1544106292747597,0.060100000351667404,0.007738350809002993,0.18304511981452598,0.006131649017333984,True,,,2,154acb84a7574632b7579deffeeedef3,2021-01-08_00-52-00,1610095920,573.2243032455444,60903,lambda3,140.221.79.13,573.2243032455444,0,2,"10_adam_epsilon=0.32273,batch_size=276,dropout=0.62544,epochs=71,learning_rate=0.082845",0.0828446857667396,0.6254401086141645,276,0.3227329494921474,71
4d5a78be,0.2512758049097928,0.1353354606644184,0.1656000018119812,0.009118094678663924,0.10594658454178305,0.008292913436889648,True,,,2,bc9eaec4f5dd4847994b17242a4f75a9,2021-01-08_02-37-20,1610102240,504.0400068759918,70728,lambda3,140.221.79.13,504.0400068759918,0,2,"1_adam_epsilon=0.10827,batch_size=473,dropout=0.53484,epochs=85,learning_rate=0.023385",0.02338524304192579,0.5348378803606779,473,0.10827122987697936,85
