trial_id,pt_test_acc,tf_test_acc,pt_uniform_accuracy,tf_uniform_accuracy,pt_gaussian_accuracy,tf_gaussian_accuracy,pt_saltandpepper_accuracy,tf_saltandpepper_accuracy,average_res,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.learning_rate,config.dropout,config.epochs,config.batch_size
77a0deaa,1.578311862,0.894200027,0.826652221,0.810400867,0.833152763,0.808775731,0.82475623,0.800650054,0.922112469,514.4111512,TRUE,,,1,87c3f83e51144e23bde2fb7426a7ae15,2020-10-09_13-38-49,1602268729,514.4111512,58338,iotagpu02,140.221.68.6,514.4111512,0,1,"7_batch_size=284,dropout=0.79461,epochs=99,learning_rate=0.025389",0.025389419,0.79461367,99,284
77a10ef2,1.516072692,0.958299994,0.903784714,0.949987712,0.903538953,0.949864832,0.901941509,0.946424183,1.003739324,330.3888199,TRUE,,,1,04987e96697742939d30ac35cf3d7c9d,2020-10-09_13-35-45,1602268545,330.3888199,58301,iotagpu02,140.221.68.6,330.3888199,0,1,"8_batch_size=626,dropout=0.8071,epochs=72,learning_rate=0.0067522",0.006752193,0.807102315,72,626
77a13b66,1.531806406,0.955799997,0.888504754,0.884183232,0.892208915,0.886282257,0.893937523,0.891591555,0.97803933,424.0651243,TRUE,,,1,4a9a242cce6d4330a8b5718e1f95c515,2020-10-09_13-42-52,1602268972,424.0651243,58194,iotagpu02,140.221.68.6,424.0651243,0,1,"9_batch_size=623,dropout=0.53461,epochs=87,learning_rate=0.035677",0.035677184,0.534606841,87,623
77a1678a,1.627155035,0.514100015,0.673430864,0.352760736,0.668239736,0.352760736,0.681925437,0.352760736,0.652891662,262.7940161,TRUE,,,1,4498b2fa0c5b4bd38e38b0c446017ee9,2020-10-09_13-40-13,1602268813,262.7940161,58343,iotagpu02,140.221.68.6,262.7940161,0,1,"10_batch_size=326,dropout=0.80896,epochs=48,learning_rate=0.057025",0.057024744,0.808956012,48,326
77a19f20,1.583792592,0.906700015,0.814582811,0.896016036,0.808068153,0.897769982,0.814081684,0.894763217,0.951971811,271.0441704,TRUE,,,1,07e5fdaf8b284ab9ba04f58a48730e13,2020-10-09_13-41-32,1602268892,271.0441704,58307,iotagpu02,140.221.68.6,271.0441704,0,1,"11_batch_size=307,dropout=0.60307,epochs=50,learning_rate=0.047068",0.047067561,0.603072396,50,307
77a1d0da,1.560776688,0.911599994,0.783462152,0.895227579,0.788860263,0.896577107,0.786283892,0.897558582,0.940043282,360.7321012,TRUE,,,1,488ff80137d847e397235333fc1f3814,2020-10-09_13-43-11,1602268991,360.7321012,58205,iotagpu02,140.221.68.6,360.7321012,0,1,"12_batch_size=627,dropout=0.75776,epochs=74,learning_rate=0.040495",0.040494589,0.75775527,74,627
77a1fcf4,2.054820799,0.212500006,0.29532967,0.339285714,0.325549451,0.343406593,0.296703297,0.350274725,0.527233782,832.4623549,TRUE,,,1,08a23b1472fe4894991b51739e6d0186,2020-10-09_13-51-34,1602269494,832.4623549,58310,iotagpu02,140.221.68.6,832.4623549,0,1,"13_batch_size=56,dropout=0.79934,epochs=98,learning_rate=0.062073",0.062073337,0.799337463,98,56
77a228aa,1.906577586,0.778800011,0.473137973,0.699023199,0.473137973,0.702686203,0.474969475,0.708180708,0.777064141,303.7010305,TRUE,,,1,324489f28bf74c4daa7452e060539b99,2020-10-09_13-43-21,1602269001,303.7010305,58309,iotagpu02,140.221.68.6,303.7010305,0,1,"14_batch_size=126,dropout=0.60246,epochs=49,learning_rate=0.056589",0.056588667,0.602464743,49,126
77a2544c,1.564731313,0.944800019,0.878621379,0.898101898,0.870962371,0.898601399,0.867132867,0.895104895,0.977257018,233.72065,TRUE,,,1,a950ec9e62f44109815abcfbb8422f20,2020-10-09_13-42-29,1602268949,233.72065,58441,iotagpu02,140.221.68.6,233.72065,0,1,"15_batch_size=462,dropout=0.48649,epochs=47,learning_rate=0.049034",0.049034142,0.486490421,47,462
77a27fda,1.576010894,0.900099993,0.745819398,0.900501672,0.745819398,0.901337793,0.767558528,0.902173913,0.929915199,600.9626694,TRUE,,,1,713b54451a0340f3a8498e3bad197069,2020-10-09_13-48-53,1602269333,600.9626694,58288,iotagpu02,140.221.68.6,600.9626694,0,1,"16_batch_size=92,dropout=0.84431,epochs=92,learning_rate=0.012313",0.012312867,0.844310305,92,92
