trial_id,framework,test_acc1,pt_gaussian_accuracy1,pt_deepfool_accuracy1,test_acc2,pt_gaussian_accuracy2,pt_deepfool_accuracy2,average_res,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.learning_rate,config.dropout,config.batch_size,config.adam_epsilon,config.epochs
3c88ef62,pt,0.11805207556799839,0.118104556262451,0.06571075123706703,0.11111807313404586,0.11137137716085084,0.06174624595677228,0.005877228938615822,0.011084318161010742,True,,,2,549af7bc401240deacc5d374e9a3d20d,2021-01-12_23-06-03,1610492763,640.4326124191284,123475,thetagpu15,140.221.68.25,640.4326124191284,0,2,"1_adam_epsilon=0.52953,batch_size=540,dropout=0.8124,epochs=45,learning_rate=0.074553",0.0745527911837848,0.8123994835768225,540,0.5295323414447551,45
3c9a9294,pt,0.06427503945180653,0.06439001954697021,0.03461730098501398,0.059591431855620824,0.05958376451649994,0.03165842627726035,0.0041495791114698685,0.010772228240966797,True,,,2,e43253c756af4db7acaab75dc427be84,2021-01-12_23-13-30,1610493210,1087.7218101024628,123504,thetagpu15,140.221.68.25,1087.7218101024628,0,2,"2_adam_epsilon=0.17041,batch_size=45,dropout=0.50486,epochs=37,learning_rate=0.061524",0.061523860553408076,0.5048632161812657,45,0.1704101924084689,37
3cf7155a,pt,0.23644982129335404,0.23630539940608591,0.13565473428173655,0.23614371865987777,0.23593311722602342,0.13450845493179592,0.0006082213878264575,0.00893712043762207,True,,,2,51df70095e184693bd91bcd3c96f6d8c,2021-01-12_23-03-36,1610492616,493.0266065597534,123569,thetagpu15,140.221.68.25,493.0266065597534,0,2,"3_adam_epsilon=0.52255,batch_size=253,dropout=0.60749,epochs=29,learning_rate=0.088261",0.08826054672241379,0.6074871594609699,253,0.5225492319853688,29
3cf8e024,pt,0.24670482646016514,0.24669044525331324,0.13212699912351966,0.2828572287279017,0.28287226067217736,0.15564503004281746,0.0319507495352995,0.013622760772705078,True,,,2,86e2b577d1d149869d481450bfe91e2d,2021-01-12_23-09-42,1610492982,858.8130617141724,123522,thetagpu15,140.221.68.25,858.8130617141724,0,2,"4_adam_epsilon=0.087719,batch_size=602,dropout=0.54464,epochs=59,learning_rate=0.078011",0.07801074420212564,0.5446358661603083,602,0.08771924688071084,59
3cfaa526,pt,0.2406140705270152,0.24044216568507276,0.13157568238213396,0.2437815810403516,0.24367170916918296,0.13546443839875633,0.0034286033380230008,0.010876178741455078,True,,,2,4d5dcb79975b477e9c618b9580840dd7,2021-01-12_23-08-33,1610492913,790.2548053264618,123420,thetagpu15,140.221.68.25,790.2548053264618,0,2,"5_adam_epsilon=0.4243,batch_size=332,dropout=0.78801,epochs=50,learning_rate=0.067101",0.06710050611955663,0.78801229798855,332,0.42429971208135314,50
3cfc79be,pt,0.2603932051431565,0.2606073252061919,0.14722652831808808,0.009969276486940327,0.00996927650670568,0.00996927650670568,0.21277307638902826,0.010014057159423828,True,,,2,6bde74b0a3a045279d13500911e4f44a,2021-01-12_23-06-41,1610492801,678.0285077095032,123490,thetagpu15,140.221.68.25,678.0285077095032,0,2,"6_adam_epsilon=0.066192,batch_size=479,dropout=0.63977,epochs=37,learning_rate=0.073876",0.0738762396170705,0.6397724415650685,479,0.06619226383044755,37
3cfe2246,pt,0.22450396908181056,0.22456692612942616,0.12587950244200244,0.23772321449858802,0.23781478937728937,0.1345028235653236,0.011696809929320623,0.0417790412902832,True,,,2,f65800b23f444fd7a82b7c0f56d3d019,2021-01-12_23-03-23,1610492603,480.06079030036926,123409,thetagpu15,140.221.68.25,480.06079030036926,0,2,"7_adam_epsilon=0.084511,batch_size=144,dropout=0.75202,epochs=28,learning_rate=0.049146",0.04914577654334535,0.7520164746350391,144,0.08451136753329395,28
3cfffdc8,pt,0.17485796787389896,0.17471480669394274,0.09601708899387418,0.17113576084375381,0.17109808841369228,0.09645505097312326,0.0023003211103821697,0.06407904624938965,True,,,2,989537edc6fc452c9a88d60e793e748a,2021-01-12_23-05-14,1610492714,590.852174282074,123423,thetagpu15,140.221.68.25,590.852174282074,0,2,"8_adam_epsilon=0.56412,batch_size=249,dropout=0.46256,epochs=35,learning_rate=0.046855",0.046854684513512275,0.4625557808915181,249,0.5641240515646375,35
3d01e17e,pt,0.2566376971014848,0.2563149766026601,0.13955930527701577,0.27149468892855,0.2715331084524972,0.14786030238532488,0.012792040261737136,0.05032181739807129,True,,,2,f5635fc25ad54ddda9f3d48b1416c14b,2021-01-12_23-20-38,1610493638,1029.9649317264557,123465,thetagpu15,140.221.68.25,1029.9649317264557,0,2,"9_adam_epsilon=0.60613,batch_size=71,dropout=0.84507,epochs=47,learning_rate=0.075816",0.07581646853611168,0.8450710780353663,71,0.6061306712804114,47
5edea560,pt,0.06283250738951293,0.06278824825880411,0.03698140971118405,0.06069361740215258,0.060715747287018625,0.036004492663821226,0.001729436002169557,0.01103830337524414,True,,,2,9e64e2ed73fc4bf1b893b607d6904633,2021-01-12_23-10-43,1610493043,422.63208079338074,123527,thetagpu15,140.221.68.25,422.63208079338074,0,2,"10_adam_epsilon=0.37989,batch_size=474,dropout=0.53896,epochs=28,learning_rate=0.048182",0.048181854252817916,0.5389605939203579,474,0.3798941741482257,28
