trial_id,framework,test_acc1,pt_gaussian_accuracy1,pt_deepfool_accuracy1,test_acc2,pt_gaussian_accuracy2,pt_deepfool_accuracy2,average_res,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.learning_rate,config.dropout,config.batch_size,config.adam_epsilon,config.epochs
eb32d752,pt,0.010108604831130881,0.010108604845446944,0.007715870873765614,0.010108604831130881,0.010108604845446944,0.007753357753357749,1.2495626530712248e-05,0.0092315673828125,True,,,2,920dd00f6e624420b6707a6a78056174,2021-01-12_20-19-42,1610482782,675.9804656505585,123438,thetagpu15,140.221.68.25,675.9804656505585,0,2,"1_adam_epsilon=0.90453,batch_size=540,dropout=0.8124,epochs=45,learning_rate=0.037053",0.03705279493378479,0.8123994835768225,540,0.9045323376947552,45
eb613e62,pt,0.2702042919838375,0.2699359932543789,0.14741865010923305,0.24285003118584508,0.2427273772565252,0.13006783948487982,0.02397122914006644,0.009945392608642578,True,,,2,9ec30c7fb1cd45e697b20a5d6a3d76e9,2021-01-12_20-24-37,1610483077,971.1278352737427,123492,thetagpu15,140.221.68.25,971.1278352737427,0,2,"2_adam_epsilon=0.54541,batch_size=45,dropout=0.50486,epochs=37,learning_rate=0.024024",0.02402386430340808,0.5048632161812657,45,0.545410188658469,37
eb62f3c4,pt,0.038272311072796585,0.038272311212814644,0.02434733458760919,0.03886519642546773,0.03891080315565441,0.02458296851889529,0.0004890037422656673,0.012084484100341797,True,,,2,9ec7314590df4e9a9f2580e058e73cbd,2021-01-12_20-16-25,1610482585,478.5258238315582,123489,thetagpu15,140.221.68.25,478.5258238315582,0,2,"3_adam_epsilon=0.89755,batch_size=253,dropout=0.60749,epochs=29,learning_rate=0.050761",0.05076055047241379,0.6074871594609699,253,0.8975492282353689,29
eb649d5a,pt,0.10010960829608581,0.10006042550799586,0.05525939667303493,0.09753347714157666,0.09762093761826114,0.05317191432845986,0.0023677004629396453,0.009412288665771484,True,,,2,64f43d69836e46c28ca98bbb6bd1bc03,2021-01-12_20-22-14,1610482934,827.9680960178375,123449,thetagpu15,140.221.68.25,827.9680960178375,0,2,"4_adam_epsilon=0.46272,batch_size=602,dropout=0.54464,epochs=59,learning_rate=0.040511",0.040510747952125635,0.5446358661603083,602,0.4627192431307109,59
eb664006,pt,0.014768752209361522,0.014836019014021347,0.01138300098657658,0.014963077861935861,0.014963078118927315,0.011323208466620827,8.719741250818452e-05,0.011475086212158203,True,,,2,b4a1c796259f449d865db78325fb49ce,2021-01-12_20-21-25,1610482885,778.592001914978,123456,thetagpu15,140.221.68.25,778.592001914978,0,2,"5_adam_epsilon=0.7993,batch_size=332,dropout=0.78801,epochs=50,learning_rate=0.029601",0.029600509869556632,0.78801229798855,332,0.7992997083313532,50
eb67efe6,pt,0.03571239211374805,0.035788864017316145,0.022510958240155973,0.035797840339087304,0.03586116637115743,0.02239732464903953,1.4705662688033194e-05,0.009670495986938477,True,,,2,ce7f0cacef5742afbcee9e87b77eaef5,2021-01-12_20-17-23,1610482643,537.0308282375336,123479,thetagpu15,140.221.68.25,537.0308282375336,0,2,"6_adam_epsilon=0.44119,batch_size=479,dropout=0.63977,epochs=37,learning_rate=0.036376",0.03637624336707051,0.6397724415650685,479,0.44119226008044765,37
eb6be61e,pt,0.012301587506330439,0.012278693528693515,0.008547008547008524,0.010912698593788914,0.010920329670329658,0.007692307692307673,0.00120065120853541,0.010687589645385742,True,,,2,9be2ae1ed02c44209af8e5112d40c6b0,2021-01-12_20-16-04,1610482564,457.9487817287445,123460,thetagpu15,140.221.68.25,457.9487817287445,0,2,"7_adam_epsilon=0.45951,batch_size=144,dropout=0.75202,epochs=28,learning_rate=0.011646",0.011645780293345355,0.7520164746350391,144,0.45951136378329405,28
eb6d7cb8,pt,0.010307081679745419,0.010307081986482534,0.007943594264487585,0.010307081679745419,0.010307081986482534,0.007943594264487585,0.0,0.009129524230957031,True,,,2,fbcff11e1a2442d09a90e6889bed3639,2021-01-12_20-18-32,1610482712,605.8741507530212,123441,thetagpu15,140.221.68.25,605.8741507530212,0,2,"8_adam_epsilon=0.93912,batch_size=249,dropout=0.46256,epochs=35,learning_rate=0.0093547",0.00935468826351228,0.4625557808915181,249,0.9391240478146375,35
eb6f0fa6,pt,0.20232410929727215,0.20218720945421573,0.10954232395646839,0.21931541853762687,0.21922603085324097,0.11857341539690956,0.01435374069327372,0.01036381721496582,True,,,2,071d927557ae4329839db0944327bfdb,2021-01-12_20-32-56,1610483576,1005.9589629173279,123601,thetagpu15,140.221.68.25,1005.9589629173279,0,2,"9_adam_epsilon=0.98113,batch_size=71,dropout=0.84507,epochs=47,learning_rate=0.038316",0.03831647228611167,0.8450710780353663,71,0.9811306675304114,47
ff62565c,pt,0.01048181330869821,0.010481813178566068,0.008092439572901879,0.01048181330869821,0.010481813178566068,0.00809981616255695,2.4588632183564912e-06,0.010039091110229492,True,,,2,152409eb13e64065a26606293574e37f,2021-01-12_20-24-14,1610483054,464.6153290271759,123457,thetagpu15,140.221.68.25,464.6153290271759,0,2,"10_adam_epsilon=0.75489,batch_size=474,dropout=0.53896,epochs=28,learning_rate=0.010682",0.010681858002817917,0.5389605939203579,474,0.7548941703982257,28
