trial_id,framework,test_acc1,pt_gaussian_accuracy1,pt_deepfool_accuracy1,test_acc2,pt_gaussian_accuracy2,pt_deepfool_accuracy2,average_res,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.learning_rate,config.dropout,config.batch_size,config.adam_epsilon,config.epochs
60eb2a0e,pt,0.1309210549701344,0.13084465375135232,0.06992045036303408,0.12234486097639258,0.12228379674551926,0.0654897335519345,0.0071892559368914866,0.012690067291259766,True,,,2,5be91e827acd4c91bac2630e26488124,2021-01-12_09-06-19,1610442379,1303.730221748352,4048,thetagpu06,140.221.68.16,1303.730221748352,0,2,"1_adam_epsilon=0.52953,batch_size=912,dropout=0.8124,epochs=79,learning_rate=0.074553",0.0745527911837848,0.8123994835768225,912,0.5295323414447551,79
6112ed5a,pt,0.2767937208215396,0.2769708062776786,0.15001756353051843,0.28382135182619095,0.28373635490704674,0.15425333233507232,0.006009649479524454,0.032035112380981445,True,,,2,65eb82a22fa349828e263e389395be33,2021-01-12_09-01-20,1610442080,1004.6477081775665,3921,thetagpu06,140.221.68.16,1004.6477081775665,0,2,"2_adam_epsilon=0.17041,batch_size=417,dropout=0.50486,epochs=71,learning_rate=0.061524",0.061523860553408076,0.5048632161812657,417,0.1704101924084689,71
6114d782,pt,0.2038000002503395,0.20397692307692308,0.11011538461538461,0.19609999936074018,0.1959,0.1081,0.005930769527302343,0.010413408279418945,True,,,2,59c5e544680644e9bdaa9312e667982c,2021-01-12_09-00-50,1610442050,974.2698457241058,4078,thetagpu06,140.221.68.16,974.2698457241058,0,2,"3_adam_epsilon=0.52255,batch_size=625,dropout=0.60749,epochs=63,learning_rate=0.088261",0.08826054672241379,0.6074871594609699,625,0.5225492319853688,63
617edbb4,pt,0.2799327996644107,0.2796205374155145,0.15221272172780623,0.2835951501672918,0.2835271110188185,0.158102598712297,0.004486267030225283,0.01036977767944336,True,,,2,9f932835debe470b8f8b38ecbb22dbc1,2021-01-12_09-10-35,1610442635,1559.474580526352,3956,thetagpu06,140.221.68.16,1559.474580526352,0,2,"4_adam_epsilon=0.087719,batch_size=974,dropout=0.54464,epochs=93,learning_rate=0.078011",0.07801074420212564,0.5446358661603083,974,0.08771924688071084,93
6180b592,pt,0.18634259303410847,0.18624061124061125,0.09960097772597773,0.18336489697297415,0.18294807044807046,0.09588270525770527,0.003329503107315862,0.009884119033813477,True,,,2,81c9ea2ec9a94428875ce2c4aa5283fe,2021-01-12_09-07-52,1610442472,1395.7831876277924,3942,thetagpu06,140.221.68.16,1395.7831876277924,0,2,"5_adam_epsilon=0.4243,batch_size=704,dropout=0.78801,epochs=84,learning_rate=0.067101",0.06710050611955663,0.78801229798855,704,0.42429971208135314,84
61826eaa,pt,0.00988986537170907,0.009889865370575715,0.009889865370575715,0.2803293193380038,0.2804624069167854,0.15453897771717737,0.22855370261970204,0.009857654571533203,True,,,2,ec84e5db87b64d59b83ded120dece438,2021-01-12_09-08-42,1610442522,1446.0142953395844,3947,thetagpu06,140.221.68.16,1446.0142953395844,0,2,"6_adam_epsilon=0.066192,batch_size=851,dropout=0.63977,epochs=71,learning_rate=0.073876",0.0738762396170705,0.6397724415650685,851,0.06619226383044755,71
61842bb4,pt,0.27724450528621675,0.2770785416134253,0.15310184002044464,0.25998457595705987,0.25979427549194994,0.14372558504618307,0.014640150141631253,0.015481948852539062,True,,,2,240baaf2592a49d89f30baf7a3bd6bf4,2021-01-12_08-59-09,1610441949,873.3058345317841,3996,thetagpu06,140.221.68.16,873.3058345317841,0,2,"7_adam_epsilon=0.084511,batch_size=516,dropout=0.75202,epochs=62,learning_rate=0.049146",0.04914577654334535,0.7520164746350391,516,0.08451136753329395,62
6185f048,pt,0.12704544207629034,0.12711102185207046,0.07017912376767876,0.14126438516027787,0.14127679592833045,0.07780394069556475,0.012003178029377837,0.057769775390625,True,,,2,1fcabef2ac1b4ea8ba4df4ae32c31eb6,2021-01-12_09-03-36,1610442216,1140.318591117859,3896,thetagpu06,140.221.68.16,1140.318591117859,0,2,"8_adam_epsilon=0.56412,batch_size=621,dropout=0.46256,epochs=69,learning_rate=0.046855",0.046854684513512275,0.4625557808915181,621,0.5641240515646375,69
6187b2c0,pt,0.19290024754793747,0.19283423370971853,0.10259190339530182,0.20943421254987302,0.20955500697626486,0.1136970078359704,0.0147866142363835,0.009897708892822266,True,,,2,a8188cbcf2674d4e8c92834ed871fe4f,2021-01-12_09-22-01,1610443321,1366.9515256881714,3985,thetagpu06,140.221.68.16,1366.9515256881714,0,2,"9_adam_epsilon=0.60613,batch_size=443,dropout=0.84507,epochs=81,learning_rate=0.075816",0.07581646853611168,0.8450710780353663,443,0.6061306712804114,81
6ede62dc,pt,0.11769461445510387,0.11769959397036472,0.06595579599749078,0.10843535574773948,0.10834681058943739,0.05978794240643525,0.00825996522644909,0.012212991714477539,True,,,2,cc20525088aa436d953f70171e5f4ab4,2021-01-12_09-17-51,1610443071,1016.5693607330322,4081,thetagpu06,140.221.68.16,1016.5693607330322,0,2,"10_adam_epsilon=0.37989,batch_size=846,dropout=0.53896,epochs=62,learning_rate=0.048182",0.048181854252817916,0.5389605939203579,846,0.3798941741482257,62
