trial_id,framework,test_acc1,pt_gaussian_accuracy1,pt_deepfool_accuracy1,test_acc2,pt_gaussian_accuracy2,pt_deepfool_accuracy2,average_res,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.learning_rate,config.dropout,config.batch_size,config.adam_epsilon,config.epochs
2af8aa3c,pt,0.09705513754957601,0.09698069961227858,0.050089432984169825,0.09364383118717294,0.09347353426300795,0.04812779812779813,0.0029600355226817865,0.014583110809326172,True,,,2,e129aaef7ea34e8c9a2af27a8e6b94fe,2021-01-12_12-13-54,1610453634,1055.2380397319794,3875,thetagpu06,140.221.68.16,1055.2380397319794,0,2,"1_adam_epsilon=0.52953,batch_size=540,dropout=0.8124,epochs=79,learning_rate=0.037053",0.03705279493378479,0.8123994835768225,540,0.5295323414447551,79
2b03333a,pt,0.1767314438762419,0.17704955731861557,0.08716032348319343,0.18330842497102884,0.183193438350389,0.0926258096661684,0.006062116103178444,0.010511398315429688,True,,,2,0ce1484f024145fdb850cb4f92dba43a,2021-01-12_12-25-50,1610454350,1770.9202435016632,3950,thetagpu06,140.221.68.16,1770.9202435016632,0,2,"2_adam_epsilon=0.17041,batch_size=45,dropout=0.50486,epochs=71,learning_rate=0.024024",0.02402386430340808,0.5048632161812657,45,0.1704101924084689,71
2b05246a,pt,0.2263417925685644,0.22610690225106703,0.11959402153910163,0.2243751659989357,0.22447398139617816,0.12283443101520905,0.00011971264947005511,0.010276317596435547,True,,,2,10a43240ded24f2d92693f19cda3d8ee,2021-01-12_12-12-04,1610453524,945.6503353118896,3909,thetagpu06,140.221.68.16,945.6503353118896,0,2,"3_adam_epsilon=0.52255,batch_size=253,dropout=0.60749,epochs=63,learning_rate=0.050761",0.05076055047241379,0.6074871594609699,253,0.5225492319853688,63
2b07092e,pt,0.2833192444899503,0.2831559648048377,0.1528101537729504,0.2794908881187439,0.27965894882492165,0.15304777896224991,0.002362582387274298,0.08299684524536133,True,,,2,cec913410f6847af84cd7db12b1e7369,2021-01-12_12-17-15,1610453835,1256.4777617454529,3903,thetagpu06,140.221.68.16,1256.4777617454529,0,2,"4_adam_epsilon=0.087719,batch_size=602,dropout=0.54464,epochs=93,learning_rate=0.040511",0.040510747952125635,0.5446358661603083,602,0.08771924688071084,93
2b450f76,pt,0.19104158613950975,0.1905557714729887,0.10246195700917816,0.1914788176936488,0.1911574337050435,0.10052094233011451,0.0003007069642899374,0.01129007339477539,True,,,2,15324a9625484702bf233c6ad62512db,2021-01-12_12-15-43,1610453743,1163.5936052799225,4058,thetagpu06,140.221.68.16,1163.5936052799225,0,2,"5_adam_epsilon=0.4243,batch_size=332,dropout=0.78801,epochs=84,learning_rate=0.029601",0.029600509869556632,0.78801229798855,332,0.42429971208135314,84
2b46e0ee,pt,0.2830159245502381,0.28281172219436457,0.15464202596621324,0.2762730880862191,0.2763166912287103,0.15307171206365955,0.004936060444075657,0.010302543640136719,True,,,2,9d67c44aa8f444579e01be0590369140,2021-01-12_12-12-23,1610453543,964.1250195503235,3914,thetagpu06,140.221.68.16,964.1250195503235,0,2,"6_adam_epsilon=0.066192,batch_size=479,dropout=0.63977,epochs=71,learning_rate=0.036376",0.03637624336707051,0.6397724415650685,479,0.06619226383044755,71
2b49e776,pt,0.25607639040265767,0.25618894993895,0.13938682844932843,0.26374007974352154,0.2635168650793651,0.1429658882783883,0.006190221436779608,0.01136922836303711,True,,,2,5cd09ed63e4d48c79ad24b6c704f0375,2021-01-12_12-11-42,1610453502,922.8161051273346,3843,thetagpu06,140.221.68.16,922.8161051273346,0,2,"7_adam_epsilon=0.084511,batch_size=144,dropout=0.75202,epochs=62,learning_rate=0.011646",0.011645780293345355,0.7520164746350391,144,0.08451136753329395,62
2b4bdefa,pt,0.015378587084209047,0.015393657180316012,0.011498150199296266,0.015378587084209047,0.015393657180316015,0.011513219858797307,5.023219833680606e-06,0.011646509170532227,True,,,2,b6ad24f72b3d4a7d99cf55e19a805a9d,2021-01-12_12-13-50,1610453630,1051.6491708755493,3912,thetagpu06,140.221.68.16,1051.6491708755493,0,2,"8_adam_epsilon=0.56412,batch_size=249,dropout=0.46256,epochs=69,learning_rate=0.0093547",0.00935468826351228,0.4625557808915181,249,0.5641240515646375,69
2b4deee8,pt,0.2736556448623644,0.2732176656959396,0.1492558185995405,0.27167615611502466,0.2715546232477608,0.1460809775913162,0.002272457401247624,0.01091313362121582,True,,,2,4cd9a04b330743848506c554489beacc,2021-01-12_12-38-45,1610455125,1618.8941831588745,4082,thetagpu06,140.221.68.16,1618.8941831588745,0,2,"9_adam_epsilon=0.60613,batch_size=71,dropout=0.84507,epochs=81,learning_rate=0.038316",0.03831647228611167,0.8450710780353663,71,0.6061306712804114,81
54dbf456,pt,0.010452627458355644,0.010452627541235144,0.00784131480334013,0.01035673175515099,0.010356731875719227,0.007797055265409706,7.868363555033238e-05,0.008990049362182617,True,,,2,3bd5c57923cb4e6fb2610df3e353605e,2021-01-12_12-26-53,1610454413,884.5741221904755,3929,thetagpu06,140.221.68.16,884.5741221904755,0,2,"10_adam_epsilon=0.37989,batch_size=474,dropout=0.53896,epochs=62,learning_rate=0.010682",0.010681858002817917,0.5389605939203579,474,0.3798941741482257,62
