trial_id,framework,test_acc1,pt_gaussian_accuracy1,pt_deepfool_accuracy1,test_acc2,pt_gaussian_accuracy2,pt_deepfool_accuracy2,average_res,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.learning_rate,config.dropout,config.batch_size,config.adam_epsilon,config.epochs
4719b560,pt,0.01731006233868274,0.017264055720993533,0.010675349371521592,0.01690771346065131,0.016852923790722837,0.010712572913529854,0.0002587524220979548,0.010078668594360352,True,,,2,8a8c34891b67479485c88eb96b404531,2021-01-12_19-34-16,1610480056,801.8620998859406,123570,thetagpu15,140.221.68.25,801.8620998859406,0,2,"1_adam_epsilon=0.90453,batch_size=912,dropout=0.4749,epochs=45,learning_rate=0.037053",0.03705279493378479,0.4748994835768224,912,0.9045323376947552,45
472a60a4,pt,0.012000179985382905,0.012000179807254452,0.009539105597222425,0.012000179985382905,0.012000179807254452,0.009554477914753015,5.124105843530569e-06,0.008774518966674805,True,,,2,a4ceba12cae0451b893b0280c7dbc76e,2021-01-12_19-30-32,1610479832,576.9336273670197,123448,thetagpu15,140.221.68.25,576.9336273670197,0,2,"2_adam_epsilon=0.54541,batch_size=417,dropout=0.16736,epochs=37,learning_rate=0.024024",0.02402386430340808,0.16736321618126568,417,0.545410188658469,37
472e0380,pt,0.010200000018812716,0.01018461538461539,0.007546153846153841,0.010399999999208376,0.010384615384615395,0.007623076923076913,0.00015897435243957848,0.00977182388305664,True,,,2,4512392649b2429398453f8da9cd335b,2021-01-12_19-29-51,1610479791,536.3858344554901,123612,thetagpu15,140.221.68.25,536.3858344554901,0,2,"3_adam_epsilon=0.89755,batch_size=625,dropout=0.26999,epochs=29,learning_rate=0.050761",0.05076055047241379,0.2699871594609698,625,0.8975492282353689,29
472f9f7e,pt,0.03756264309314164,0.0375770020533881,0.023456451935365222,0.037749314342032776,0.03778521273387803,0.023569504259758567,0.00016931141792480425,0.009872198104858398,True,,,2,ce0eb4e6addd42f38dd21c2677d83988,2021-01-12_19-37-46,1610480266,1011.3530530929565,123611,thetagpu15,140.221.68.25,1011.3530530929565,0,2,"4_adam_epsilon=0.46272,batch_size=974,dropout=0.20714,epochs=59,learning_rate=0.040511",0.040510747952125635,0.20713586616030827,974,0.4627192431307109,59
47312dd0,pt,0.010206229084481796,0.01020622895622895,0.01020622895622895,0.010206229084481796,0.01020622895622895,0.01020622895622895,0.0,0.010578632354736328,True,,,2,d0cab0ed1ac64c6490636dcb992242b9,2021-01-12_19-42-32,1610480552,1296.920967578888,123439,thetagpu15,140.221.68.25,1296.920967578888,0,2,"5_adam_epsilon=0.7993,batch_size=704,dropout=0.45051,epochs=50,learning_rate=0.029601",0.029600509869556632,0.45051229798855,704,0.7992997083313532,50
4732d284,pt,0.01096656972852846,0.010974102370305697,0.007160453118811971,0.011162417785574993,0.011169950392240677,0.007243311897322922,0.00015818495249748758,0.010877847671508789,True,,,2,01906d304dab44b19e8ca603bf47c7d0,2021-01-12_19-32-14,1610479934,679.5312731266022,123424,thetagpu15,140.221.68.25,679.5312731266022,0,2,"6_adam_epsilon=0.44119,batch_size=851,dropout=0.30227,epochs=37,learning_rate=0.036376",0.03637624336707051,0.30227244156506855,851,0.44119226008044765,37
47347db4,pt,0.010103227337822318,0.010103227337446624,0.00701690336241832,0.010103227337822318,0.010103227337446624,0.007001995789371213,4.969191015702021e-06,0.010783672332763672,True,,,2,424e68922d3348daa1a3d6029bd5613e,2021-01-12_19-28-07,1610479687,432.64780259132385,123503,thetagpu15,140.221.68.25,432.64780259132385,0,2,"7_adam_epsilon=0.45951,batch_size=516,dropout=0.41452,epochs=28,learning_rate=0.011646",0.011645780293345355,0.414516474635039,516,0.45951136378329405,28
4736648a,pt,0.010296781602151254,0.010296781756180755,0.007920601350908232,0.010296781602151254,0.010296781756180755,0.007920601350908232,0.0,0.018579721450805664,True,,,2,0ea85d43c82843218680bb8bf6e8514d,2021-01-12_19-32-40,1610479960,705.7922232151031,123528,thetagpu15,140.221.68.25,705.7922232151031,0,2,"8_adam_epsilon=0.93912,batch_size=621,dropout=0.12506,epochs=35,learning_rate=0.0093547",0.00935468826351228,0.1250557808915181,621,0.9391240478146375,35
47381b54,pt,0.01008382534770214,0.010083825153419285,0.007830352788981176,0.01008382534770214,0.010091374773295924,0.007749238959676651,2.4521403142628226e-05,0.021137714385986328,True,,,2,5e36b90590c04ab8864fc62628c6dcd8,2021-01-12_19-43-32,1610480612,921.1049683094025,123589,thetagpu15,140.221.68.25,921.1049683094025,0,2,"9_adam_epsilon=0.98113,batch_size=443,dropout=0.50757,epochs=47,learning_rate=0.038316",0.03831647228611167,0.5075710780353663,443,0.9811306675304114,47
4c857bb4,pt,0.009979720537861189,0.009979720354360103,0.006916614303639879,0.009979720537861189,0.009979720354360103,0.006916614303639879,0.0,0.009672164916992188,True,,,2,72226b4b9b8947bdb5b2feef7c6504ba,2021-01-12_19-38-56,1610480336,540.9384410381317,123482,thetagpu15,140.221.68.25,540.9384410381317,0,2,"10_adam_epsilon=0.75489,batch_size=846,dropout=0.20146,epochs=28,learning_rate=0.010682",0.010681858002817917,0.20146059392035784,846,0.7548941703982257,28
