trial_id,pt_test_acc,pt_gaussian_accuracy,pt_deepfool_accuracy,tf_test_acc,tf_gaussian_accuracy,tf_deepfool_accuracy,average_res,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.learning_rate,config.dropout,config.batch_size,config.adam_epsilon,config.epochs
49bddefc,0.953215176408941,0.9533077369201771,0.6887715952309253,0.954200029373169,0.9542261964510769,0.6804922151214018,0.8640354915842818,0.011732816696166992,True,,,2,c757260f185a4a4ca3fb3552fea4085c,2021-01-13_23-40-07,1610581207,158.0978217124939,49785,thetagpu11,140.221.68.21,158.0978217124939,0,2,"1_adam_epsilon=0.90453,batch_size=912,dropout=0.4749,epochs=79,learning_rate=0.037053",0.03705279493378479,0.4748994835768224,912,0.9045323376947552,79
4a0e52ce,0.9686800663669904,0.9686491731948276,0.6953648666547297,0.9703999757766724,0.9703116198032733,0.6873154852082223,0.8767868645007859,0.01370382308959961,True,,,2,3517c96eca0c4d5eaab0bfca68bd59ab,2021-01-13_23-39-56,1610581196,146.5032901763916,49783,thetagpu11,140.221.68.21,146.5032901763916,0,2,"2_adam_epsilon=0.54541,batch_size=417,dropout=0.16736,epochs=71,learning_rate=0.024024",0.02402386430340808,0.16736321618126568,417,0.545410188658469,71
4a18d4a6,0.9627999998629093,0.9629076923076922,0.6939153846153847,0.9657999873161316,0.9657923076923077,0.6863538461538462,0.8729282029913786,0.7401783466339111,True,,,2,57de813682434ef6a5da36940e3a2586,2021-01-13_23-39-17,1610581157,107.4160258769989,49797,thetagpu11,140.221.68.21,107.4160258769989,0,2,"3_adam_epsilon=0.89755,batch_size=625,dropout=0.26999,epochs=63,learning_rate=0.050761",0.05076055047241379,0.2699871594609698,625,0.8975492282353689,63
4a1cd1c8,0.9676419008861888,0.9676006508102543,0.6954602891974555,0.9711999893188477,0.9696077023592423,0.688202462519316,0.8766188325152174,0.00891566276550293,True,,,2,2e5b34ac9e2b49c9ba5dc8534ef1ae8b,2021-01-13_23-40-30,1610581230,180.45312118530273,49707,thetagpu11,140.221.68.21,180.45312118530273,0,2,"4_adam_epsilon=0.46272,batch_size=974,dropout=0.20714,epochs=93,learning_rate=0.040511",0.040510747952125635,0.20713586616030827,974,0.4627192431307109,93
4a1eacaa,0.9567340095837911,0.9567396723646724,0.6905845312095313,0.9599000215530396,0.9582491582491581,0.6839848808598811,0.8676987123033456,0.011214256286621094,True,,,2,5ff24b0a9ee5457fbd0b8fde0d1652a3,2021-01-13_23-40-21,1610581221,170.78128337860107,49748,thetagpu11,140.221.68.21,170.78128337860107,0,2,"5_adam_epsilon=0.7993,batch_size=704,dropout=0.45051,epochs=84,learning_rate=0.029601",0.029600509869556632,0.45051229798855,704,0.7992997083313532,84
4a207db4,0.9664811789989471,0.9664234162090867,0.6969453555491523,0.9675999879837036,0.9672877691861158,0.6880354375761603,0.8754621909171942,5.022191286087036,True,,,2,fb5c741ce4b04478abd6bcbea2528dbb,2021-01-13_23-39-43,1610581183,133.50910186767578,49706,thetagpu11,140.221.68.21,133.50910186767578,0,2,"6_adam_epsilon=0.44119,batch_size=851,dropout=0.30227,epochs=71,learning_rate=0.036376",0.03637624336707051,0.30227244156506855,851,0.44119226008044765,71
4a226a0c,0.9499525308609009,0.9497696932082315,0.6849979616175629,0.9527999758720398,0.9524888041084054,0.6781815499008191,0.8613650859279933,0.7078588008880615,True,,,2,1e7d0c4b81c14a819ea8758c9ca18506,2021-01-13_23-39-37,1610581177,126.77642035484314,49901,thetagpu11,140.221.68.21,126.77642035484314,0,2,"7_adam_epsilon=0.45951,batch_size=516,dropout=0.41452,epochs=62,learning_rate=0.011646",0.011645780293345355,0.414516474635039,516,0.45951136378329405,62
4a25880e,0.9193588951054741,0.9194412110812366,0.6595834380760851,0.9301999807357788,0.928046397395822,0.6528123884261993,0.8349070518034326,0.011014223098754883,True,,,2,c5fdfa1c3dab4628a19d04b29ab097c1,2021-01-13_23-39-49,1610581189,139.3918900489807,49876,thetagpu11,140.221.68.21,139.3918900489807,0,2,"8_adam_epsilon=0.93912,batch_size=621,dropout=0.12506,epochs=69,learning_rate=0.0093547",0.00935468826351228,0.1250557808915181,621,0.9391240478146375,69
4a2f5d02,0.9637937442116116,0.9637805797501717,0.697114570950644,0.9661999940872192,0.9661628712191191,0.6911236503494017,0.8746959017613612,0.013034582138061523,True,,,2,100d9ed435b14032a9d588e8e32c2623,2021-01-13_23-42-19,1610581339,148.4651997089386,49867,thetagpu11,140.221.68.21,148.4651997089386,0,2,"9_adam_epsilon=0.98113,batch_size=443,dropout=0.50757,epochs=81,learning_rate=0.038316",0.03831647228611167,0.5075710780353663,443,0.9811306675304114,81
96c3414c,0.9214484542608261,0.9215284798091838,0.6624830180458975,0.9276000261306763,0.927550817465895,0.6540443166769122,0.8357758520648985,0.013129234313964844,True,,,2,d37a11f1326d40c7baeafd12982318b6,2021-01-13_23-41-46,1610581306,115.93053007125854,49866,thetagpu11,140.221.68.21,115.93053007125854,0,2,"10_adam_epsilon=0.75489,batch_size=846,dropout=0.20146,epochs=62,learning_rate=0.010682",0.010681858002817917,0.20146059392035784,846,0.7548941703982257,62
