trial_id,pt_test_acc,pt_gaussian_accuracy,pt_deepfool_accuracy,tf_test_acc,tf_gaussian_accuracy,tf_deepfool_accuracy,average_res,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.learning_rate,config.dropout,config.batch_size,config.adam_epsilon,config.epochs
80126218,0.163220550668867,0.1634668937300516,0.08639815350341666,0.26980000734329224,0.02269187927082662,0.012251247777563567,0.036114154503550946,0.012241601943969727,True,,,2,251760a02d944b4f83802299d6ec86f9,2021-01-10_20-26-26,1610310386,688.4877519607544,160222,thetagpu08,140.221.68.18,688.4877519607544,0,2,"1_adam_epsilon=0.52953,batch_size=540,dropout=0.4749,epochs=79,learning_rate=0.037053",0.03705279493378479,0.4748994835768224,540,0.5295323414447551,79
80343e88,0.20298954179602355,0.20307385688551605,0.09933693610823653,0.009999999776482582,0.0099651220727454,0.0099651220727454,0.15849003028926759,0.009790182113647461,True,,,2,36ca7aa049e443aaa49348a571b14eff,2021-01-10_20-54-57,1610312097,2399.5661129951477,160226,thetagpu08,140.221.68.18,2399.5661129951477,0,2,"2_adam_epsilon=0.17041,batch_size=45,dropout=0.16736,epochs=71,learning_rate=0.024024",0.02402386430340808,0.16736321618126568,45,0.1704101924084689,71
80371d60,0.23741864524781703,0.23753414777442233,0.1276315217962815,0.2361000031232834,0.013400101043121629,0.008193008364633075,0.11496373409582758,0.010808229446411133,True,,,2,e347fc43a04449e7a9852a346a031fe1,2021-01-10_20-27-22,1610310442,744.4600739479065,160227,thetagpu08,140.221.68.18,744.4600739479065,0,2,"3_adam_epsilon=0.52255,batch_size=253,dropout=0.26999,epochs=63,learning_rate=0.050761",0.05076055047241379,0.2699871594609698,253,0.5225492319853688,63
80389a0a,0.290070503950119,0.28975207567665784,0.1591811395943615,0.13300000131130219,0.011184928198548608,0.007575737769635356,0.19574768398055073,0.010474681854248047,True,,,2,3d48a6e9835e4d198cea4423d20189a9,2021-01-10_20-29-08,1610310548,849.6327562332153,160224,thetagpu08,140.221.68.18,849.6327562332153,0,2,"4_adam_epsilon=0.087719,batch_size=602,dropout=0.20714,epochs=93,learning_rate=0.040511",0.040510747952125635,0.20713586616030827,602,0.08771924688071084,93
803b4246,0.21739215043283278,0.21771577625639035,0.11526129331220664,0.24660000205039978,0.018624622559717786,0.010788065413016834,0.09145217665943178,0.010704278945922852,True,,,2,b662c984cd7445b0b219eedc56f10dcb,2021-01-10_20-29-44,1610310584,885.5292613506317,160220,thetagpu08,140.221.68.18,885.5292613506317,0,2,"5_adam_epsilon=0.4243,batch_size=332,dropout=0.45051,epochs=84,learning_rate=0.029601",0.029600509869556632,0.45051229798855,332,0.42429971208135314,84
803cc620,0.27365543728783015,0.2735452770048655,0.14731747524768699,0.1395999938249588,0.014020957668437547,0.009013377847257939,0.1772946200665761,0.009304285049438477,True,,,2,9cd4a7504e2d40048ed0808443eb09d0,2021-01-10_20-26-36,1610310396,698.3243892192841,160219,thetagpu08,140.221.68.18,698.3243892192841,0,2,"6_adam_epsilon=0.066192,batch_size=479,dropout=0.30227,epochs=71,learning_rate=0.036376",0.03637624336707051,0.30227244156506855,479,0.06619226383044755,71
803e53d2,0.27291666652475083,0.27293383699633694,0.1488743894993895,0.14980000257492065,0.011607142857142845,0.0076159951159951,0.17523391749080622,0.01118779182434082,True,,,2,300f4be3be3f435e94b8f2da3ac84c2c,2021-01-10_20-30-10,1610310610,911.7836689949036,160217,thetagpu08,140.221.68.18,911.7836689949036,0,2,"7_adam_epsilon=0.084511,batch_size=144,dropout=0.41452,epochs=62,learning_rate=0.011646",0.011645780293345355,0.414516474635039,144,0.08451136753329395,62
803fedb4,0.019394651282487844,0.01936451245884099,0.013901760889712705,0.34630000591278076,0.0350966718656992,0.01991135272798511,0.11621570195847451,0.17781305313110352,True,,,2,42b59a707a9b41f98b47dbae834dc191,2021-01-10_20-28-31,1610310511,812.7175328731537,160197,thetagpu08,140.221.68.18,812.7175328731537,0,2,"8_adam_epsilon=0.56412,batch_size=249,dropout=0.12506,epochs=69,learning_rate=0.0093547",0.00935468826351228,0.1250557808915181,249,0.5641240515646375,69
80418d5e,0.2889205197281871,0.2890127270259125,0.15666087816222668,0.11670000106096268,0.010680559077322627,0.0076223846077007485,0.19986372672344677,0.013901948928833008,True,,,2,2dea4b9abc7840aba2e1859d23b4f75b,2021-01-10_20-56-20,1610312180,1789.1688015460968,160218,thetagpu08,140.221.68.18,1789.1688015460968,0,2,"9_adam_epsilon=0.60613,batch_size=71,dropout=0.50757,epochs=81,learning_rate=0.038316",0.03831647228611167,0.5075710780353663,71,0.6061306712804114,81
1d674b90,0.011920248264108192,0.011912871571649764,0.00877621736179799,0.3418999910354614,0.02550054971628994,0.015410657953310676,0.11673395383583537,0.18709516525268555,True,,,2,d0f5507531ff44a79a2934b0d78c2695,2021-01-10_20-36-27,1610310987,586.2996273040771,160210,thetagpu08,140.221.68.18,586.2996273040771,0,2,"10_adam_epsilon=0.37989,batch_size=474,dropout=0.20146,epochs=62,learning_rate=0.010682",0.010681858002817917,0.20146059392035784,474,0.3798941741482257,62
