trial_id,pt_test_acc,pt_gaussian_accuracy,pt_deepfool_accuracy,tf_test_acc,tf_gaussian_accuracy,tf_deepfool_accuracy,average_res,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.learning_rate,config.dropout,config.batch_size,config.adam_epsilon,config.epochs
3cb44bfc,0.011082716921175068,0.011075049352561317,0.007733992482796311,0.2842999994754791,0.010528825241743893,0.007276296271511556,0.05533281329087788,0.01000833511352539,True,,,2,c744d0aaff9148d2864373ece8f176a5,2021-01-12_11-13-58,1610450038,437.53867053985596,107165,thetagpu08,140.221.68.18,437.53867053985596,0,2,"1_adam_epsilon=0.90453,batch_size=912,dropout=0.4749,epochs=45,learning_rate=0.074553",0.0745527911837848,0.4748994835768224,912,0.9045323376947552,45
3cc36da8,0.16343160159885883,0.16330093720772862,0.09300470099752434,0.2892000079154968,0.016706194946243497,0.010331381312102835,0.12266247066299249,0.010195493698120117,True,,,2,bb897beed48040f985dcc10eee6a3f71,2021-01-12_11-11-57,1610449917,316.46163392066956,107178,thetagpu08,140.221.68.18,316.46163392066956,0,2,"2_adam_epsilon=0.54541,batch_size=417,dropout=0.16736,epochs=37,learning_rate=0.061524",0.061523860553408076,0.16736321618126568,417,0.545410188658469,37
3cc562b6,0.01620000007096678,0.016200000000000006,0.01200769230769231,0.30790001153945923,0.022315384615384626,0.012869230769230772,0.06458205321712229,0.010058403015136719,True,,,2,5c24672762eb471389afe13629a01e44,2021-01-12_11-11-43,1610449903,302.0370469093323,107194,thetagpu08,140.221.68.18,302.0370469093323,0,2,"3_adam_epsilon=0.89755,batch_size=625,dropout=0.26999,epochs=29,learning_rate=0.088261",0.08826054672241379,0.2699871594609698,625,0.8975492282353689,29
3cc74bb2,0.1499080996621739,0.1499672496197532,0.08492261963277602,0.29179999232292175,0.022957740411539175,0.013391978421199687,0.11882461334506061,0.057323455810546875,True,,,2,df52415611814579b5ba3758dc207064,2021-01-12_11-15-44,1610450144,543.4378952980042,107185,thetagpu08,140.221.68.18,543.4378952980042,0,2,"4_adam_epsilon=0.46272,batch_size=974,dropout=0.20714,epochs=59,learning_rate=0.078011",0.07801074420212564,0.20713586616030827,974,0.4627192431307109,59
3cc96fdc,0.039404461284478505,0.039448167573167575,0.02355931105931107,0.24120000004768372,0.01465374902874903,0.008612567987567984,0.06114637616349298,0.009498834609985352,True,,,2,735fa7d7c4834bdf8d478286143320f0,2021-01-12_11-14-26,1610450066,465.33540081977844,107209,thetagpu08,140.221.68.18,465.33540081977844,0,2,"5_adam_epsilon=0.7993,batch_size=704,dropout=0.45051,epochs=50,learning_rate=0.067101",0.06710050611955663,0.45051229798855,704,0.7992997083313532,50
3ccdabba,0.06746182776987553,0.06747435880932512,0.03903455954895024,0.28360000252723694,0.019529775194196502,0.01183493069592273,0.08148924242425118,0.009106159210205078,True,,,2,583f981fc9324f66a6695b04dd528914,2021-01-12_11-12-40,1610449960,359.6730875968933,107210,thetagpu08,140.221.68.18,359.6730875968933,0,2,"6_adam_epsilon=0.44119,batch_size=851,dropout=0.30227,epochs=37,learning_rate=0.073876",0.0738762396170705,0.30227244156506855,851,0.44119226008044765,37
3ccfa78a,0.033135580364614725,0.03318501819332382,0.021695995034865467,0.27889999747276306,0.010164530928650545,0.007736878293356691,0.06413633338126239,0.010289669036865234,True,,,2,e66da8a9a88d4e8f99b2cfb978de3f99,2021-01-12_11-10-57,1610449857,255.8747227191925,107213,thetagpu08,140.221.68.18,255.8747227191925,0,2,"7_adam_epsilon=0.45951,batch_size=516,dropout=0.41452,epochs=28,learning_rate=0.049146",0.04914577654334535,0.414516474635039,516,0.45951136378329405,28
3cd1aca6,0.010135455139200477,0.010113595791345173,0.007410321988327101,0.32350000739097595,0.025584783337340874,0.015619649011592759,0.06539396877646372,0.009497880935668945,True,,,2,521e56dec44047859c93bd0ccac955e4,2021-01-12_11-12-53,1610449973,372.3918628692627,107180,thetagpu08,140.221.68.18,372.3918628692627,0,2,"8_adam_epsilon=0.93912,batch_size=621,dropout=0.12506,epochs=35,learning_rate=0.046855",0.046854684513512275,0.1250557808915181,621,0.9391240478146375,35
3cd3e25a,0.08787383074345796,0.08784731743874807,0.04804809928213816,0.24009999632835388,0.013290095213784716,0.008259432759607799,0.08090312862768176,0.009579658508300781,True,,,2,42ee4579321f49b1aacf3daf568f2833,2021-01-12_11-18-39,1610450319,458.6315698623657,107122,thetagpu08,140.221.68.18,458.6315698623657,0,2,"9_adam_epsilon=0.98113,batch_size=443,dropout=0.50757,epochs=47,learning_rate=0.075816",0.07581646853611168,0.5075710780353663,443,0.9811306675304114,47
d82ecfee,0.010078223266949257,0.010078223112437334,0.007984772010769923,0.31859999895095825,0.01760179433549965,0.011100481285655125,0.0625739154937116,0.010553836822509766,True,,,2,ac533845dc874cb088f9197a52878d68,2021-01-12_11-17-15,1610450235,328.081335067749,107157,thetagpu08,140.221.68.18,328.081335067749,0,2,"10_adam_epsilon=0.75489,batch_size=846,dropout=0.20146,epochs=28,learning_rate=0.048182",0.048181854252817916,0.20146059392035784,846,0.7548941703982257,28
